route_id,name,code,destination,network
r7668786,Bus 4 : Collège Guyonnerie → Centre Commercial Ulis 2,4,Centre Commercial Ulis 2,Paris-Saclay
r7668787,Bus 4 : Centre Commercial Ulis 2 → Collège Guyonnerie,4,Collège Guyonnerie,Paris-Saclay
r7670508,Bus scolaire 20 : Guyonnerie et Campus → Briand,20,Briand,Paris-Saclay
r7670509,Bus scolaire 20 : Briand → Guyonnerie et Campus,20,Guyonnerie et Campus,Paris-Saclay
r7670801,Bus 12 : Gare de Courcelle → Centre Commercial Les Ulis 2,12,Centre Commercial Les Ulis 2,Paris-Saclay
r7670802,Bus 12 : Centre Commercial Les Ulis 2 → Gare de Courcelle,12,Gare de Courcelle,Paris-Saclay
r7673343,Bus 13 : Gruerie → Madrid,13,Madrid,Paris-Saclay
r7673344,Bus 13 : Les Quinconces → Collège Juliette Adam,13,Collège Juliette Adam,Paris-Saclay
r7673662,Chavilbus,Chavilbus,Gare de Chaville Rive Droite,Grand Paris Seine Ouest
r7677995,Bus R9 : Vergers (Plailly) → Gare(Survilliers - Fosses) (omnibus),R9,Gare(Survilliers - Fosses),Roissy Ouest
r7677996,Bus R9 : Gare(Survilliers - Fosses) → Vergers (Plailly) (omnibus),R9,Vergers (Plailly),Roissy Ouest
r7677997,Bus R114 : Collège Anne-Marie Javouhey (Senlis) → Treize Saules (Saint-Witz),R114,Treize Saules (Saint-Witz),Roissy Ouest
r7677998,Bus R114 : Treize Saules (Saint-Witz)→ Collège Anne-Marie Javouhey (Senlis),R114,Collège Anne-Marie Javouhey (Senlis),Roissy Ouest
r7678054,Bus R1 : Gare de Louvres → Gare de Survilliers – Fosses,R1,Gare de Survilliers – Fosses,Roissy Ouest
r7678055,Bus R1 : Gare de Survilliers – Fosses → Gare de Louvres,R1,Gare de Louvres,Roissy Ouest
r7678057,Bus R3 : Gare(Survilliers Fosses) → Centre Commercial de Fosses → Central Space → Rue Jules Vallès →Survilliers Fosses - Gare,R3,Survilliers Fosses - Gare,Roissy Ouest
r7678058,Bus R108 : Institut Saint-Dominique (Mortefontaine) → Mairie Annexe (Fosses),R108,Mairie Annexe (Fosses),Roissy Ouest
r7678059,Bus R108 : Mairie Annexe (Fosses) → Institut Saint-Dominique (Mortefontaine),R108,Institut Saint-Dominique (Mortefontaine),Roissy Ouest
r7678072,Bus R117 : Collège de Noailles - Lycée de Nerval (Luzarches) → Centre-ville (Survilliers),R117,Centre-ville (Survilliers),Roissy Ouest
r7678073,Bus R117 : Centre-ville (Survilliers) → Collège de Noailles - Lycée de Nerval (Luzarches),R117,Collège de Noailles - Lycée de Nerval (Luzarches),Roissy Ouest
r7699448,La Navette : transport à la demande dans le bassin chellois,La Navette,Gare de Chelles Gournay,local
r7699449,Bus 7 : Désiré Lefèvre → Gare de Chelles Gournay,7,Gare de Chelles Gournay,Apolo 7
r7699450,Bus 6 : Gare de Chelles Gournay → Gare de Vaires Torcy (Nord),6,Gare de Vaires Torcy (Nord),Apolo 7
r7699493,Bus 8 : Gare de Chelles Gournay → Gare de Vaires Torcy (Sud),8,Gare de Vaires Torcy (Sud),Apolo 7
r7707600,Bus 16 : Razel (Saclay) → Gare d'Igny,16,Gare d'Igny,Paris-Saclay
r7707601,Bus 16: Gare d'Igny → Razel (Saclay),16,Razel (Saclay),Paris-Saclay
r7708182,Bus v2 : Fresnes Pasteur → L'Haÿ-les-Roses-Domaine Chérioux,v2,Domaine Chérioux,Valouette
r7713471,Bus 203 : Neuilly-sur-Marne - Bougainville → Neuilly-Plaisance RER,203,Neuilly-Plaisance RER,RATP
r7713599,Bus 220 (soir) : Torcy RER → Bry-sur-Marne RER,220,Bry-sur-Marne RER,RATP
r7713600,Bus 220 (soir) : Bry-sur-Marne RER → Torcy RER,220,Torcy RER,RATP
r7717540,Bus 18 : Gare de Val d'Europe → Gare de Melun,18,Gare de Melun,Meaux et Ourcq
r7717542,Bus 18 : Gare de Melun → Gare de Val d'Europe,18,Gare de Val d'Europe,Meaux et Ourcq
r7720587,Bus 4: Centre Commercial Ulis 2 → 8 Mai 1945,4,8 Mai 1945,Paris-Saclay
r7720588,Bus 4 : 8 Mai 1945 → Centre Commercial Ulis 2,4,Centre Commercial Ulis 2,Paris-Saclay
r7721409,Bus 02 : Meaux → Melun,02,Melun,Meaux et Ourcq
r7724671,Bus 23 : Gare de Massy-Palaiseau → Centre Commercial Ulis,23,Centre Commercial Ulis,Paris-Saclay
r7724672,Bus 23 : Centre Commercial Ulis → Gare de Massy-Palaiseau,23,Gare de Massy-Palaiseau,Paris-Saclay
r7724673,Bus 21 : Centre Commercial Ulis 2 → P.A. Courtabœuf → Centre Commercial Ulis 2,21,Centre Commercial Ulis 2,Paris-Saclay
r7726020,Bus 351 (sam et dim après 9h) : Paris - Nation → Roissypole,351,Roissypole,RATP
r7726023,Bus 351 (sam-dim) : Roissypole → Paris - Nation,351,Paris - Nation,RATP
r7728419,Bus 2244 (Circulaire du soir) : Gare de Bussy-Saint-Georges,2244,Gare de Bussy-Saint-Georges,Marne-la-Vallée
r7728547,Bus 2292 : Gare de Val d'Europe → Gare de Tournan-en-Brie,2292,Gare de Tournan-en-Brie,Marne-la-Vallée
r7734524,"Bus 12 : Bergeries, St Hubert (Draveil) → Juvisy, Gare Routière Seine",12,"Juvisy, Gare Routière Seine",Val d'Yerres Val de Seine
r7734582,Navette J : Languedoc (Massy) → Rond-Point du Pileu (Massy),J,Rond-Point du Pileu (Massy),Paris-Saclay
r7735775,Bus 104 : École Vétérinaire de Maisons-Alfort → Ateliers RATP → Sucy–Bonneuil RER,104,Sucy–Bonneuil RER,RATP
r7740239,Bus 577 (River Plaza) : Gennevilliers RER → Asnières-sur-Seine — Gabriel Péri,577,Asnières-sur-Seine — Gabriel Péri,RATP
r7740240,Bus 577 (River Plaza) : Asnières-sur-Seine — Gabriel Péri → Gennevilliers RER,577,Gennevilliers RER,RATP
r7742583,Bus 480 : Gare de Villeneuve-Saint-Georges → Aéroport d'Orly 1-2-3,480,Aéroport d'Orly 1-2-3,Seine Grand Orly
r7743171,Bus 480 : Aéroport d'Orly 1-2-3 → Gare de Villeneuve-Saint-Georges,480,Gare de Villeneuve-Saint-Georges,Seine Grand Orly
r7752064,Bus 45 : Vert Galant → Blanc-Mesnil,45,Blanc-Mesnil,Terres d'Envol
r7757304,Bus 23 week-end : Villiers-le-Bel RER → Centre Commercial O'Parinor,23,Centre Commercial O'Parinor,Roissy Ouest
r7757363,Bus 23 : La Malmaison → Villiers-le-Bel RER,23,Villiers-le-Bel RER,Roissy Ouest
r7757850,Bus 23 week-end : Centre Commercial O'Parinor → Villiers-le-Bel RER,23,Villiers-le-Bel RER,Roissy Ouest
r7757858,Bus 23 : Villiers-le-Bel RER → Gare d'Aulnay-sous-Bois,23,Gare d'Aulnay-sous-Bois,Roissy Ouest
r7757912,Bus 23 : Gare d'Aulnay-sous-Bois → Villiers-le-Bel RER,23,Villiers-le-Bel RER,Roissy Ouest
r7757953,Bus 25 : Zone Industrielle → Villiers-le-Bel RER,25,Villiers-le-Bel RER,Roissy Ouest
r7758127,Bus 37 : Rond-Point de Bonneuil - Villiers-le-Bel RER,37,Villiers-le-Bel RER,Roissy Ouest
r7759385,Bus 251 : Aulnay-sous-Bois RER → Bobigny–Pablo Picasso → Bobigny–Benoît Frachon,251,Bobigny — Benoît Frachon,RATP
r7759386,Bus 251 : Bobigny–Benoît Frachon → Bobigny–Pablo Picasso → Aulnay-sous-Bois RER,251,Gare d'Aulnay-sous-Bois RER,RATP
r7771786,Bus 249 : Place Valérie André → Porte des Lilas,249,Porte des Lilas,RATP
r7773541,"Bus 13 : Bergeries, St Hubert (Draveil) → Juvisy, Gare Routière Seine",13,"Juvisy, Gare Routière Seine",Val d'Yerres Val de Seine
r7779419,Bus 330 : Raymond Queneau - Anatole France (Bobigny) → Fort d’Aubervilliers,330,Fort d’Aubervilliers,RATP
r7779420,Bus 330 : Fort d’Aubervilliers → Raymond Queneau - Anatole France (Bobigny),330,Raymond Queneau - Anatole France (Bobigny),RATP
r7781935,Bus TillBus : Place du Vél' d'Hiv' (circulaire),515,,RATP
r7783229,Bus 340 : Gare d'Argenteuil → Asnières-Gennevilliers-Gabriel Péri,340,Clichy - Berges de Seine,RATP
r7783241,Bus 340 : Asnières-Gennevilliers-Gabriel Péri → Gare d'Argenteuil,340,Gare d'Argenteuil,RATP
r7783250,Bus 349 : Parc des Expositions RER → Route de l'Arpenteur-ADP,349,Route de l'Arpenteur-ADP,Terres d'Envol
r7783261,Bus 349 : Route de l'Arpenteur-ADP → Parc des Expositions RER,349,Parc des Expositions RER,Terres d'Envol
r7784946,Bus 426 : Gare de La Celle-Saint-Cloud → Pont de Sèvres,426,Pont de Sèvres,RATP
r7784990,Bus 426 : Pont de Sèvres → Gare de La Celle-Saint-Cloud,426,,RATP
r7790643,Bus 62 : Gare de La Ferté-Sous-Jouarre → Gare de Marne-la-Vallée - Chessy Sud,62,Gare de Marne-la-Vallée - Chessy Sud,Brie et Deux Morin
r7790812,Bus 171 : Gare de Chaville Rive Droite → Pont de Sèvres,171,Pont de Sèvres,RATP
r7790813,Bus 171 : Gare de Chaville Rive Gauche → Pont de Sèvres,171,Pont de Sèvres,RATP
r7791088,Bus 171 : Pont de Sèvres → Gare de Chaville Rive Droite,171,Gare de Chaville Rive Droite,RATP
r7791089,Bus 171 : Pont de Sèvres → Gare de Chaville Rive Gauche,171,Gare de Chaville Rive Gauche,RATP
r7791157,Bus 6246 : Gambetta (Boulogne-Billancourt) → Gare de Vaucresson,6246,Gare de Vaucresson,Grand Versailles
r7791158,Bus 6246 : Gare de Vaucresson → Gambetta (Boulogne-Billancourt),6246,Gambetta (Boulogne-Billancourt),Grand Versailles
r7791159,Bus 260 : Gambetta (Boulogne-Billancourt) → Suzanne Lenglen (Paris),260,Suzanne Lenglen (Paris),RATP
r7791160,Bus 260 : Suzanne Lenglen (Paris) → Gambetta (Boulogne-Billancourt),260,Gambetta (Boulogne-Billancourt),RATP
r7792196,Bus 385 : Juvisy RER → Savigny-sur-Orge–Toulouse-Lautrec,385,Savigny-sur-Orge–Toulouse-Lautrec,RATP
r7792197,Bus 385 : Savigny-sur-Orge–Toulouse-Lautrec → Juvisy RER,385,Juvisy RER,RATP
r7795189,Bus 268 : Gare de Villiers-Le-Bel RER → Saint-Denis–Université,268,Saint-Denis Université,RATP
r7797071,Bus 208 : Cour des Adieux (Fontainebleau) → Gare de Montereau,208,Gare de Montereau,Fontainebleau - Moret
r7797581,Bus S : Poste (May-en-Multien) → Gare de Meaux,S,Gare de Meaux,Meaux et Ourcq
r7800007,Bus 355 aller via Mairie : Circulaire Lycée Jean-Jacques Rousseau,355,Lycée Jean-Jacques Rousseau,RATP
r7800008,Bus 355 retour via Mairie : Circulaire Lycée Jean-Jacques Rousseau,355,Lycée Jean-Jacques Rousseau,RATP
r7800009,Bus 355 : Circulaire Lycée Jean-Jacques Rousseau,355,Lycée Jean-Jacques Rousseau,RATP
r7800433,Bus 372 : Maisons-Alfort - Alfortville RER → Louis Fliche,372,Louis Fliche,RATP
r7800436,Bus 372 : Louis Fliche → Maisons-Alfort Alfortville RER,372,Maisons-Alfort Alfortville RER,RATP
r7801007,Bus 485 : Delalande - Pasteur → Noyer Renard,485,,RATP
r7801026,Bus 485 : Noyer Renard → Delalande-Pasteur,485,,RATP
r7802279,Bus 337 : Gare de Pierrefitte-Stains RER → Zone Artisanale du Moutier,337,,RATP
r7802904,Bus 538 : Bus du Port (Bus Verte),538,Gare du Stade,RATP
r7802905,Bus 538 : Bus du Port (Bus Rouge),538,Gare du Stade,RATP
r7802918,Bus 538 : Bus du Port (Bus Bleue),538,Les Courtilles,RATP
r7803022,Bus 541 : Buséolien Circuit 1 (Cimetière Nouveau → École des Sports - Île de Puteaux),541,,RATP
r7803023,Bus 541 : Buséolien Circuit 2 (Cimetière Nouveau → Conservatoire Pressensé),541,Conservatoire-Pressensé,RATP
r7803051,Bus 541 : Buséolien Circuit 2 (Conservatoire Pressensé → Cimetière Nouveau),541,,RATP
r7803052,Bus 541 : Buséolien Circuit 1 (École des Sports - Île de Puteaux → Cimetière Nouveau),541,,RATP
r7803141,Bus 545 : Louise Michel → Noisy-le-Sec RER,545,Noisy-le-Sec RER,RATP
r7803142,Bus 545 : Noisy-le-Sec RER → Louise Michel,545,Louise Michel,RATP
r7804633,Bus 17 : Épinay-sur-Orge Gare → Orsay Gare du Guichet,17,Gare du Guichet,Paris-Saclay
r7804634,Bus DM11C : Laboratoires (Marcoussis) → Gare de Massy-Palaiseau,DM11C,Gare de Massy-Palaiseau,Paris-Saclay
r7804858,Bus v4 (circulaire) : Hôtel de Ville → Arcueil-Cachan → Benoît Malon → Hôtel de Ville,v4,Hôtel de Ville,RATP
r7804895,Bus 574 : TUC est,574,,RATP
r7804896,Bus 574 : TUC ouest,574,Mairie de Clichy,RATP
r7813670,Bus DM10A : Marcoussis → Essouriau → Gare d'Orsay RER,DM10A,Gare d'Orsay RER,Paris-Saclay
r7813671,Bus DM10A : Gare d'Orsay RER → Essouriau → Marcoussis,DM10A,Marcoussis Etang neuf / ZI fonds des prés,Paris-Saclay
r7818643,Bus TUB 546 : Blanqui — Carnot → La Mare à la Veuve,546,La Mare à la Veuve,RATP
r7819143,Bus TUB : Gare de Bondy RER → La Mare à la Veuve,546,La Mare à la Veuve,RATP
r7819144,Bus TUB : La Mare à la Veuve → Gare de Bondy RER,546,Rabelais,RATP
r7819172,Bus TUB : La Mare à la Veuve → Blanqui — Carnot,546,Rabelais,RATP
r7822153,Bus 95-19 : Cergy Préfecture → Argenteuil Gare,95-19,Argenteuil Gare,Val Parisis
r7823057,Bus DM3B : Sycomores → RER Gare Condorcet,DM3B,RER Gare Condorcet,Cœur d'Essonne
r7823246,Bus 95-21 : Montigny-Beauchamp Gare → Herblay Gare,95-21,Herblay Gare,Val Parisis
r7824069,Bus DM22 : Les Sablons → Gare de Savigny-sur-Orge,DM22,Gare de Savigny-sur-Orge,Évry Centre Essonne
r7824088,Bus DM22 : Gare de Savigny-sur-Orge → Les Sablons,DM22,Les Sablons,Évry Centre Essonne
r7824630,Bus DM5 : ZI Croix Blanche → Maison d'Arrêt → RER Gare Condorcet,DM5,RER Gare Condorcet,Cœur d'Essonne
r7824631,Bus DM5 : RER Gare Condorcet → Maison d'Arrêt → ZI Croix Blanche,DM5,ZI Croix Blanche,Cœur d'Essonne
r7826653,Bus 254 : Gare d'Enghien-les-Bains → Gare de Saint-Denis RER,254,Gare de Saint-Denis RER,RATP
r7826663,Bus 254 : Gare de Saint-Denis RER → Gare d'Enghien-les-Bains,254,Gare d'Enghien-les-Bains,RATP
r7827568,Bus 261 : Gare de Franconville → Bongarde,261,Bongarde,RATP
r7827569,Bus 261 : Bongarde → Gare de Franconville,261,Gare de Franconville,RATP
r7827966,Bus 261 : Saint-Gratien Gare → Bongarde,261,Bongarde,RATP
r7828077,Bus 261 : Bongarde → Saint-Gratien Gare,261,Saint-Gratien Gare,RATP
r7829993,Bus 408 : Verrières → Antony,408,Antony RER,Bièvre
r7829994,Bus 408 : Antony → Verrières,408,Verrières Mairie,Bièvre
r7831193,"Bus 107 : Gare de Massy Palaiseau → Sainte-Geneviève des Bois, ZI La Croix Blanche",107,"Sainte-Geneviève des Bois, ZI La Croix Blanche",Cœur d'Essonne
r7835488,Bus 17 : Orsay Gare du Guichet → Épinay-sur-Orge Gare,17,Gare d'Epinay-sur-Orge,Paris-Saclay
r7837720,Bus DM10A : Marcoussis → Clos de Launay → Gare d'Orsay RER,DM10A,Gare d'Orsay RER,Paris-Saclay
r7837721,Bus DM10A : Gare d'Orsay RER → Clos de Launay → Marcoussis,DM10A,Marcoussis,Paris-Saclay
r7838627,Bus DM10S : Montlhéry → Les Ulis,DM10S,Essouriau (Les Ulis),Paris-Saclay
r7838628,Bus DM10S : Les Ulis → Montlhéry,DM10S,Paul Fort (Montlhéry),Paris-Saclay
r7840287,Bus 91-04 : Briis-sous-Forges → Évry,91-04,Évry,Cœur d'Essonne
r7840987,Bus DM11E : Sainte-Geneviève-des-Bois - Piscine → Gare de Massy-Palaiseau RER,DM11E,Gare de Massy-Palaiseau RER,Paris-Saclay
r7840988,Bus DM11E : Gare de Massy-Palaiseau → Sainte-Geneviève-des-Bois - Piscine,DM11E,Sainte-Geneviève-des-Bois - Piscine,Paris-Saclay
r7841675,Bus 21 : Gare de Boissy-Saint-Léger → Gare de Verneuil l'Étang,21,Gare de Verneuil l'Étang,Pays Briard
r7841676,Bus 21 : Gare de Verneuil l'Étang → Gare de Boissy-Saint-Léger,21,Gare de Boissy-Saint-Léger,Pays Briard
r7841896,Bus 91-04 : Arpajon → Évry,91-04,Évry,Cœur d'Essonne
r7841905,Bus 91-04 : Évry → Arpajon,91-04,Arpajon,Cœur d'Essonne
r7842408,Bus 194 : Porte d'Orléans → Châtenay-Malabry - Sophie Barat,194,Sophie Barat,RATP
r7842409,Bus 194 : Châtenay-Malabry - Sophie Barat → Porte d'Orléans,194,Porte d'Orléans,RATP
r7842826,Bus 418 : Sophie Barat → Jean Moulin,418,Jean Moulin,Bièvre
r7842827,Bus 418 : Jean Moulin → Sophie Barat,418,Sophie Barat,Bièvre
r7843691,Bus 34 : Pont de Bezons → Marché des Coteaux (Argenteuil),34,Marché des Coteaux (Argenteuil),Argenteuil - Boucles de Seine
r7843717,Bus 34 : Marché des Coteaux (Argenteuil) → Pont de Bezons,34,Pont de Bezons,Argenteuil - Boucles de Seine
r7843764,Bus M154 : Arpajon - Porte d'Étampes → Paris - Porte d'Orléans,M154,Paris - Porte d'Orléans,Cœur d'Essonne
r7843960,Bus M151 : Paris - Porte d'Orléans → Chemin Blanc → Arpajon - Porte d'Étampes,M151,Arpajon - Porte d'Étampes,Cœur d'Essonne
r7843961,Bus M153 : Porte d'Étampes - Arpajon → Gare de Massy-Palaiseau,M153,Gare de Massy-Palaiseau,Cœur d'Essonne
r7844605,Bus 30-22 : Gare de Cernay → Sannois Résidence du Moulin,30-22,Sannois Résidence du Moulin,Val Parisis
r7844606,Bus 30-22 : Sannois Résidence du Moulin → Gare de Cernay,30-22,Gare de Cernay,Val Parisis
r7844607,Bus 30-22 : Sannois Résidence du Moulin → Gare de Cernay,30-22,Gare de Cernay,Val Parisis
r7844608,Bus 30-22 : Gare de Cernay → Sannois Résidence du Moulin,30-22,Sannois Résidence du Moulin,Val Parisis
r7845693,Bus Navette Autonome : Grande Arche ↔ Valmy,Navette Autonome,Valmy,local
r7845749,Bus Navette Autonome : Grande Arche ↔ Le Moretti,Navette Autonome,Le Moretti,local
r7871128,Bus 1227 : Gare de Conflans Fin d'Oise → Gare de Conflans-Sainte-Honorine - Place Romagné → Conflans-Sainte-Honorine - Place de la Liberté → Gare de Conflans Fin d'Oise,1227,Gare de Conflans Fin d'Oise,Cergy-Pontoise Confluence
r7871130,Bus 1227 : Gare de Conflans Fin d'Oise → Conflans-Sainte-Honorine - Place de la Liberté → Gare de Conflans-Sainte-Honorine - Place Romagné → Gare de Conflans Fin d'Oise,1227,Gare de Conflans Fin d'Oise,Cergy-Pontoise Confluence
r7873859,Bus 4418 : Estouches → Etampes HLM Bas,4418,,Essonne Sud Ouest
r7878021,Bus 475 : Elancourt-Prague → Porte d'Orléans,475,Porte d'Orléans,Île-de-France Ouest
r7878022,Bus 475 : Porte d'Orléans → Elancourt-Prague,475,Elancourt-Prague,Île-de-France Ouest
r7886546,Bus 9 : Jouy-en-Josas RER → Centre Commercial Ulis 2,9,Centre Commercial Ulis 2,Paris-Saclay
r7890328,Bus 5134 : Maurepas Village → Henri Barbusse → Gare de Versailles Chantiers,5134,Gare de Versailles Chantiers,Saint-Quentin-en-Yvelines
r7890878,Bus 5134 : Gare de Versailles Chantiers → Maurepas Village,5134,Maurepas Village,Saint-Quentin-en-Yvelines
r7891128,Bus 5134 : Gare de Versailles Chantiers → Henri Barbusse → Maurepas Village,5134,Maurepas Village,Saint-Quentin-en-Yvelines
r7892858,Bus 1257 : Bois d'Aulne → Conflans Fin d'Oise RER,1257,Gare de Conflans Fin d'Oise,Cergy-Pontoise Confluence
r7893059,Bus 1257 : Conflans Fin d'Oise RER → Bois d'Aulne,1257,Bois d'Aulne,Cergy-Pontoise Confluence
r7895696,Bus 559d : Gabriel Péri → Chemin de l'Île,559d,Chemin de l'île,RATP
r7895697,Bus 559c : Gabriel Péri → Soufflot,559c,,RATP
r7895698,Bus 559b : Gabriel Péri → Verdun,559b,Verdun,RATP
r7895699,Bus 559a : Gabriel Péri → Garches,559a,Garches,RATP
r7896636,Bus Ligne Bleue : Chemin de l'île → Cimetière du Mont Valérien,LBLEUE,Cimetière du Mont Valérien,RATP
r7897947,Bus ClamiBus : Maison de Quartier André Charré → Gare de Clamart,ClamiBus,Gare de Clamart,Vallée Sud
r7901154,Bus 485S : Delalande - Pasteur → Les Oiseaux,485S,,RATP
r7901156,Bus 485S : Noyer Renard → Delalande - Pasteur,485S,,RATP
r7901328,Bus v5 (Circuit de Proximité) : Gabriel Péri-Soleil Levant → Gabriel Péri-Soleil Levant,v5,Gabriel Péri-Soleil Levant,Valouette
r7901329,Bus v5 (circuit domicile/travail) : Gabriel Péri-Soleil Levant → Gabriel Péri-Soleil Levant,v5,Gabriel Péri-Soleil Levant,Valouette
r7902030,Bus Amibus : Châtillon-Montrouge Métro → Centre Aquatique,Amibus,Centre Aquatique,Vallée Sud
r7902031,Bus Amibus : Centre Aquatique → Châtillon-Montrouge Métro,Amibus,Châtillon-Montrouge Métro,Vallée Sud
r7902827,Bus Le Petit Fontenaisien : Division Leclerc (circulaire),Le Petit Fontenaisien,,RATP
r7903214,L'Hirondelle,L'Hirondelle,Hôtel de Ville de Malakoff,Vallée Sud
r7906392,Bus 39-12 : Mérantais (Magny-les-Hameaux) → Gare de Versailles Chantiers,39-12,Gare de Versailles Chantiers,Île-de-France Ouest
r7906403,"Bus 39-34 : Guyancourt, Technocentre - Trou Berger → Boulogne-Billancourt, Place Jules Guesde",39-34,"Boulogne-Billancourt, Place Jules Guesde",Île-de-France Ouest
r7906404,"Bus 39-34 : Boulogne-Billancourt, Place Jules Guesde → Guyancourt, Technocentre - Trou Berger",39-34,"Guyancourt, Technocentre - Trou Berger",Île-de-France Ouest
r7907582,Bus 5105 : Méliès - Croix Bonnet → Place du Mesnil,5105,Place du Mesnil,Saint-Quentin-en-Yvelines
r7907583,Bus 5105 : Place du Mesnil → Méliès - Croix Bonnet,5105,Méliès - Croix Bonnet,Saint-Quentin-en-Yvelines
r7909097,Bus Navette de Bouffémont : Centre médical → Gare de Bouffémont,Navette,Gare de Bouffémont,Val Parisis
r7909098,Bus Navette de Bouffémont : Gare de Bouffémont → Centre médical,Navette,Centre Médical,Val Parisis
r7910780,Bus 1231 : Gare de Conflans-Sainte-Honorine - Place Romagné → Herblay - Buttes Blanches,1231,Herblay - Buttes Blanches,Cergy-Pontoise Confluence
r7915209,Bus 1516 : Enghien Gare SNCF → Argenteuil Gare,1516,Gare d'Argenteuil,Vallée de Montmorency
r7916479,Bus 3s : Gare de Mitry Claye → Cité Scolaire,3s,Cité Scolaire,Apolo 7
r7916480,Bus 3s : Cité Scolaire → Gare de Mitry Claye,3s,Gare de Mitry Claye,Apolo 7
r7917724,Bus R2-Nord : Gare de Saint-Germain en Laye (circulaire via Vieille Butte),R2-Nord,,Saint-Germain Boucles de Seine
