stop_id,line_id,route_id,osm:ref:FR:STIF,osm:ref:FR:STIF:ExternalCode_Line,lat,lon,name,code,destination
StopPoint:node:1987166808,Line:relation:1254461,100100022:22,22805,100100022:22,48.8694005,2.2917131,Kléber - Paul Valéry,22,Porte de Saint-Cloud
StopPoint:node:2042462102,Line:relation:1254461,100100022:22,40579,100100022:22,48.851024599999995,2.2747468,Théophile Gautier - Rue Gros,22,Porte de Saint-Cloud
StopPoint:node:2043512952,Line:relation:1254461,100100022:22,25396,100100022:22,48.8534607,2.2756452,Assomption - Radio France,22,Porte de Saint-Cloud
StopPoint:node:2043512976,Line:relation:1254461,100100022:22,37113,100100022:22,48.838017799999996,2.2558729,Porte de Saint-Cloud,22,Porte de Saint-Cloud
StopPoint:node:2043513010,Line:relation:1254461,100100022:22,9130,100100022:22,48.847772299999995,2.2692867,Église d'Auteuil,22,Porte de Saint-Cloud
StopPoint:node:2108571028,Line:relation:1254461,100100022:22,37718,100100022:22,48.842797,2.2645686,Jouvenet,22,Porte de Saint-Cloud
StopPoint:node:2662235778,Line:relation:1254461,100100022:22,27322,100100022:22,48.8750982,2.3079908,Haussmann - Courcelles,22,Porte de Saint-Cloud
StopPoint:node:3336685292,Line:relation:1254461,100100022:22,22791,100100022:22,48.844803899999995,2.2663808999999997,Chardon-Lagache - Molitor,22,Porte de Saint-Cloud
StopPoint:node:5287636527,Line:relation:1254461,100100022:22,26739,100100022:22,48.858680799999995,2.2756906999999997,La Muette - Boulainvilliers,22,Porte de Saint-Cloud
StopPoint:node:6257795928,Line:relation:1254461,100100022:22,27326,100100022:22,48.875296,2.313061,Haussmann - Miromesnil,22,Porte de Saint-Cloud
StopPoint:node:6275831925,Line:relation:1254461,100100022:22,22806,100100022:22,48.8665756,2.2896913999999997,Kléber - Boissière,22,Porte de Saint-Cloud
StopPoint:node:6284808408,Line:relation:1254461,100100022:22,35137,100100022:22,48.8750424,2.3055691,Friedland - Haussmann,22,Porte de Saint-Cloud
StopPoint:node:6431802203,Line:relation:1254461,100100022:22,478615,100100022:22,48.87439,2.323267,Pasquier - Anjou,22,Porte de Saint-Cloud
StopPoint:node:6469999430,Line:relation:1254461,100100022:22,39477,100100022:22,48.875584599999996,2.3233870999999997,Gare Saint-Lazare,22,Porte de Saint-Cloud
StopPoint:node:671900076,Line:relation:1254461,100100022:22,39920,100100022:22,48.861236299999995,2.2837982,Scheffer,22,Porte de Saint-Cloud
StopPoint:node:8059054816,Line:relation:1254461,100100022:22,478513,100100022:22,48.8744942,2.2965396,Charles de Gaulle - Étoile,22,Porte de Saint-Cloud
StopPoint:node:827576216,Line:relation:1254461,100100022:22,29276,100100022:22,48.8747038,2.3206937,Saint-Augustin,22,Porte de Saint-Cloud
StopPoint:node:838123025,Line:relation:1254461,100100022:22,25085,100100022:22,48.876255,2.3007388,Hoche - Saint-Honoré,22,Porte de Saint-Cloud
StopPoint:node:911471330,Line:relation:1254461,100100022:22,25392,100100022:22,48.873958699999996,2.2963912,Charles de Gaulle - Étoile - Friedland,22,Porte de Saint-Cloud
StopPoint:node:911471330,Line:relation:1254461,100100022:22,478513,100100022:22,48.873958699999996,2.2963912,Charles de Gaulle - Étoile - Friedland,22,Porte de Saint-Cloud
StopPoint:node:932277462,Line:relation:1254461,100100022:22,28983,100100022:22,48.863772399999995,2.2876551,Trocadéro,22,Porte de Saint-Cloud
StopPoint:node:936923996,Line:relation:1254461,100100022:22,29453,100100022:22,48.8726724,2.2941072,Charles de Gaulle - Étoile - Kléber,22,Porte de Saint-Cloud
StopPoint:node:975267501,Line:relation:1254461,100100022:22,25405,100100022:22,48.8559722,2.2748659,Les Vignes - Boulainvilliers,22,Porte de Saint-Cloud
StopPoint:node:976871970,Line:relation:1254461,100100022:22,23494,100100022:22,48.8523372,2.2763466,Place du Docteur Hayem - Radio France,22,Porte de Saint-Cloud
StopPoint:node:977993886,Line:relation:1254461,100100022:22,27327,100100022:22,48.8743477,2.317957,Saint-Augustin - La Boétie,22,Porte de Saint-Cloud
StopPoint:node:979338520,Line:relation:1254461,100100022:22,25513,100100022:22,48.849867599999996,2.271913,Perrichont,22,Porte de Saint-Cloud
StopPoint:node:1141486748,Line:relation:1083425,100100024:24,30102,100100024:24,48.8437255,2.342232,Saint-Jacques - Gay-Lussac,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:1352476117,Line:relation:1083425,100100024:24,39472,100100024:24,48.840734399999995,2.3784215,Ministère de l'Économie et des Finances,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:1352477879,Line:relation:1083425,100100024:24,421409,100100024:24,48.8431651,2.3742918,Gare de Lyon - Maison de la RATP,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:1481150755,Line:relation:1083425,100100024:24,25294,100100024:24,48.821188299999996,2.4129958,Charenton - Écoles,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:1495365835,Line:relation:1083425,100100024:24,37924,100100024:24,48.8207831,2.4016984999999997,Pont Nelson Mandela,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:1495365842,Line:relation:1083425,100100024:24,7787,100100024:24,48.8215283,2.3997113999999997,Port aux Lions,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:1503088996,Line:relation:1083425,100100024:24,8335,100100024:24,48.8177616,2.4188454,Pont de Charenton,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:1847295956,Line:relation:1083425,100100024:24,30108,100100024:24,48.8416214,2.3432625,Feuillantines,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:1966996133,Line:relation:1083425,100100024:24,39343,100100024:24,48.8149364,2.4214734,École Vétérinaire de Maisons-Alfort,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:2012565981,Line:relation:1083425,100100024:24,16904,100100024:24,48.8318644,2.3879883,Terroirs de France - Cinecité,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:2013424505,Line:relation:1083425,100100024:24,39471,100100024:24,48.8342715,2.3883734,Baron le Roy,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:2042462007,Line:relation:1083425,100100024:24,27046,100100024:24,48.837831099999995,2.3820373,Gare de Bercy - POPB,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:2043615206,Line:relation:1083425,100100024:24,25730,100100024:24,48.824883899999996,2.3948267,Parc de Bercy,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:2043615238,Line:relation:1083425,100100024:24,39474,100100024:24,48.8190211,2.4112221,Victor Hugo,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:2044026782,Line:relation:1083425,100100024:24,25292,100100024:24,48.8401034,2.3462714,Berthollet - Vauquelin,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:594054737,Line:relation:1083425,100100024:24,26745,100100024:24,48.8381506,2.3564225,Saint-Marcel - Jeanne d'Arc,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:5979563876,Line:relation:1083425,100100024:24,427368,100100024:24,48.8425138,2.3639221999999998,Gare d'Austerlitz,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:5979568522,Line:relation:1083425,100100024:24,427369,100100024:24,48.8441358,2.3722249,Van Gogh,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:608658169,Line:relation:1083425,100100024:24,8450,100100024:24,48.819057799999996,2.4079826,Les Berges de Charenton,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:609212553,Line:relation:1083425,100100024:24,39469,100100024:24,48.8356048,2.3860649,Dijon - Lachambeaudie,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:6431935478,Line:relation:1083425,100100024:24,463708,100100024:24,48.8467914,2.3438029,Panthéon,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:928067455,Line:relation:1083425,100100024:24,25296,100100024:24,48.838592999999996,2.350126,Monge - Claude Bernard,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:967125167,Line:relation:1083425,100100024:24,26675,100100024:24,48.8396578,2.3612668,Saint-Marcel - La Pitie,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:967125234,Line:relation:1083425,100100024:24,26730,100100024:24,48.8369271,2.3527221,Les Gobelins,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:987505275,Line:relation:1083425,100100024:24,480101,100100024:24,48.8433415,2.3659119,Gare d'Austerlitz - Cour Seine,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:987505275,Line:relation:1083425,100100024:24,411308,100100024:24,48.8433415,2.3659119,Gare d'Austerlitz - Cour Seine,24,Maisons-Alfort — École Vétérinaire de Maisons-Alfort
StopPoint:node:1038123189,Line:relation:1083425,100100024:24,8448,100100024:24,48.8358949,2.3858273999999997,Lachambeaudie,24,Panthéon
StopPoint:node:1244137505,Line:relation:1083425,100100024:24,22722,100100024:24,48.8145575,2.4234617,École Vétérinaire de Maisons-Alfort-Métro,24,Panthéon
StopPoint:node:1352474804,Line:relation:1083425,100100024:24,25727,100100024:24,48.840132499999996,2.3818145,Gare de Bercy,24,Panthéon
StopPoint:node:1352476116,Line:relation:1083425,100100024:24,41430,100100024:24,48.841062799999996,2.3783033,Ministère de l'Économie et des Finances,24,Panthéon
StopPoint:node:1481119351,Line:relation:1083425,100100024:24,21699,100100024:24,48.828140499999996,2.3891647,Pont National - Quai de Bercy,24,Panthéon
StopPoint:node:1481150816,Line:relation:1083425,100100024:24,25734,100100024:24,48.821877199999996,2.4199238999999997,Edmond Nocard,24,Panthéon
StopPoint:node:1495365832,Line:relation:1083425,100100024:24,8449,100100024:24,48.820701199999995,2.4024091999999997,Pont Nelson Mandela,24,Panthéon
StopPoint:node:1495365843,Line:relation:1083425,100100024:24,37925,100100024:24,48.8221911,2.3985608,Port aux Lions,24,Panthéon
StopPoint:node:2013424504,Line:relation:1083425,100100024:24,41439,100100024:24,48.8317653,2.3883392,Terroirs de France,24,Panthéon
StopPoint:node:2013424506,Line:relation:1083425,100100024:24,25724,100100024:24,48.834658399999995,2.3881262999999997,Baron le Roy,24,Panthéon
StopPoint:node:2042462009,Line:relation:1083425,100100024:24,25726,100100024:24,48.838017,2.3822362,Bercy - Aréna,24,Panthéon
StopPoint:node:2043615195,Line:relation:1083425,100100024:24,25731,100100024:24,48.8248326,2.3942107999999998,Centre Commercial de Charenton-le-Pont,24,Panthéon
StopPoint:node:4871937722,Line:relation:1083425,100100024:24,39393,100100024:24,48.8434635,2.3741211,Gare de Lyon,24,Panthéon
StopPoint:node:5979568523,Line:relation:1083425,100100024:24,36167,100100024:24,48.845388899999996,2.3687587,Quai de la Rapée,24,Panthéon
StopPoint:node:5979568524,Line:relation:1083425,100100024:24,39473,100100024:24,48.819233,2.4111507,Victor Hugo,24,Panthéon
StopPoint:node:5979568526,Line:relation:1083425,100100024:24,25733,100100024:24,48.818135399999996,2.4198062,Pont de Charenton,24,Panthéon
StopPoint:node:5979593739,Line:relation:1083425,100100024:24,25517,100100024:24,48.821558599999996,2.4140731,Charenton - Écoles,24,Panthéon
StopPoint:node:608658121,Line:relation:1083425,100100024:24,25732,100100024:24,48.819507599999994,2.4065873,Les Berges de Charenton,24,Panthéon
StopPoint:node:622295990,Line:relation:1083425,100100024:24,25291,100100024:24,48.840616499999996,2.3454041,Berthollet - Vauquelin,24,Panthéon
StopPoint:node:6318814508,Line:relation:1083425,100100024:24,463714,100100024:24,48.844113199999995,2.3451619999999997,Musée et Institut Curie,24,Panthéon
StopPoint:node:6318814509,Line:relation:1083425,100100024:24,463712,100100024:24,48.8415763,2.3438824,École Normale Superieure,24,Panthéon
StopPoint:node:6318814510,Line:relation:1083425,100100024:24,463713,100100024:24,48.8410872,2.3554038,Buffon - La Mosquée,24,Panthéon
StopPoint:node:6431935478,Line:relation:1083425,100100024:24,463708,100100024:24,48.8467914,2.3438029,Panthéon,24,Panthéon
StopPoint:node:739806722,Line:relation:1083425,100100024:24,22322,100100024:24,48.8421032,2.3593721,Buffon - Jardin des Plantes,24,Panthéon
StopPoint:node:928062388,Line:relation:1083425,100100024:24,24440,100100024:24,48.840632199999995,2.3516302,Censier - Daubenton,24,Panthéon
StopPoint:node:967125230,Line:relation:1083425,100100024:24,37559,100100024:24,48.8434082,2.3641783999999997,Gare d'Austerlitz - Cour Seine,24,Panthéon
StopPoint:node:986988477,Line:relation:1083425,100100024:24,24442,100100024:24,48.838926699999995,2.3507645,Monge - Claude Bernard,24,Panthéon
StopPoint:node:1355407739,Line:relation:9340396,100100025:25,37225,100100025:25,48.831907,2.3790472,Pont de Tolbiac,25,Bibliothèque François Mitterrand
StopPoint:node:1355407739,Line:relation:9340396,100100025:25,37225,100100025:25,48.831907,2.3790472,Pont de Tolbiac,25,Bibliothèque François Mitterrand
StopPoint:node:1504156023,Line:relation:9340396,100100025:25,463618,100100025:25,48.8146145,2.4029013999999997,Gambetta,25,Bibliothèque François Mitterrand
StopPoint:node:1504156034,Line:relation:9340396,100100025:25,37155,100100025:25,48.814617999999996,2.4067008,Pont d'Ivry - Rive Gauche,25,Bibliothèque François Mitterrand
StopPoint:node:1504208285,Line:relation:9340396,100100025:25,25376,100100025:25,48.8203338,2.3954703999999998,Jules Vanzuppe,25,Bibliothèque François Mitterrand
StopPoint:node:1504208285,Line:relation:9340396,100100025:25,25376,100100025:25,48.8203338,2.3954703999999998,Jules Vanzuppe,25,Bibliothèque François Mitterrand
StopPoint:node:1504208295,Line:relation:9340396,100100025:25,37154,100100025:25,48.8193042,2.3967072,Vaillant-Couturier – Westermeyer,25,Bibliothèque François Mitterrand
StopPoint:node:1504208295,Line:relation:9340396,100100025:25,37154,100100025:25,48.8193042,2.3967072,Vaillant-Couturier – Westermeyer,25,Bibliothèque François Mitterrand
StopPoint:node:1504208313,Line:relation:9340396,100100025:25,37313,100100025:25,48.830881299999994,2.3815991,Thomas Mann,25,Bibliothèque François Mitterrand
StopPoint:node:1504208313,Line:relation:9340396,100100025:25,37313,100100025:25,48.830881299999994,2.3815991,Thomas Mann,25,Bibliothèque François Mitterrand
StopPoint:node:1504208317,Line:relation:9340396,100100025:25,37312,100100025:25,48.8292052,2.3837409,Watt,25,Bibliothèque François Mitterrand
StopPoint:node:1504208317,Line:relation:9340396,100100025:25,37312,100100025:25,48.8292052,2.3837409,Watt,25,Bibliothèque François Mitterrand
StopPoint:node:2435687403,Line:relation:9340396,100100025:25,23343,100100025:25,48.817861699999995,2.3983849999999998,Vaillant-Couturier - Lénine,25,Bibliothèque François Mitterrand
StopPoint:node:2435687403,Line:relation:9340396,100100025:25,462447,100100025:25,48.817861699999995,2.3983849999999998,Vaillant-Couturier - Lénine,25,Bibliothèque François Mitterrand
StopPoint:node:6281469585,Line:relation:9340396,100100025:25,25375,100100025:25,48.8247298,2.3893193999999998,Bruneseau,25,Bibliothèque François Mitterrand
StopPoint:node:6281469585,Line:relation:9340396,100100025:25,25375,100100025:25,48.8247298,2.3893193999999998,Bruneseau,25,Bibliothèque François Mitterrand
StopPoint:node:6281469586,Line:relation:9340396,100100025:25,25377,100100025:25,48.8222241,2.3928743999999997,Victor Hugo - Bretagne,25,Bibliothèque François Mitterrand
StopPoint:node:6281469586,Line:relation:9340396,100100025:25,25377,100100025:25,48.8222241,2.3928743999999997,Victor Hugo - Bretagne,25,Bibliothèque François Mitterrand
StopPoint:node:6288567569,Line:relation:9340396,100100025:25,463619,100100025:25,48.8049274,2.4078123,Vitry-sur-Seine - Duras,25,Bibliothèque François Mitterrand
StopPoint:node:6424372837,Line:relation:9340396,100100025:25,462447,100100025:25,48.8183228,2.3985051,Vaillant-Couturier - Lénine,25,Bibliothèque François Mitterrand
StopPoint:node:987588078,Line:relation:9340396,100100025:25,40055,100100025:25,48.8300583,2.3769122,Bibliothèque François Mitterrand,25,Bibliothèque François Mitterrand
StopPoint:node:987588078,Line:relation:9340396,100100025:25,40055,100100025:25,48.8300583,2.3769122,Bibliothèque François Mitterrand,25,Bibliothèque François Mitterrand
StopPoint:node:1355407740,Line:relation:9340396,100100025:25,37224,100100025:25,48.8319201,2.3793759,Pont de Tolbiac,25,Vaillant-Couturier - Lénine
StopPoint:node:1504208271,Line:relation:9340396,100100025:25,37311,100100025:25,48.830372399999995,2.3819752999999997,Thomas Mann,25,Vaillant-Couturier - Lénine
StopPoint:node:1504208303,Line:relation:9340396,100100025:25,37164,100100025:25,48.8308226,2.3774593,Bibliothèque François Mitterrand,25,Vaillant-Couturier - Lénine
StopPoint:node:1504208310,Line:relation:9340396,100100025:25,37310,100100025:25,48.8284685,2.3842951,Watt,25,Vaillant-Couturier - Lénine
StopPoint:node:1504219662,Line:relation:9340396,100100025:25,37226,100100025:25,48.8246939,2.3892385,Bruneseau,25,Vaillant-Couturier - Lénine
StopPoint:node:1504219663,Line:relation:9340396,100100025:25,23402,100100025:25,48.820282999999996,2.3954039,Jules Vanzuppe,25,Vaillant-Couturier - Lénine
StopPoint:node:1504219664,Line:relation:9340396,100100025:25,25374,100100025:25,48.8225495,2.3922346,Victor Hugo - Bretagne,25,Vaillant-Couturier - Lénine
StopPoint:node:6424372837,Line:relation:9340396,100100025:25,462447,100100025:25,48.8183228,2.3985051,Vaillant-Couturier - Lénine,25,Vaillant-Couturier - Lénine
StopPoint:node:1355407740,Line:relation:9340396,100100025:25,37224,100100025:25,48.8319201,2.3793759,Pont de Tolbiac,25,Vitry - Marguerite Duras
