stop_id,name,code,destination,network,osm:ref:FR:STIF,osm:ref:FR:STIF:ExternalCode_Line,line_id,route_id,lat,lon
StopPoint:Node:2043864942,Gare Saint-Lazare - Budapest,43,Neuilly-sur-Seine — Bagatelle,RATP,,100100043:43,Line:Relation:1057567,Route:Relation:1257172,48.875705599999996,2.3273669
StopPoint:Node:582917427,Porte Molitor,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8454773,2.2554464999999997
StopPoint:Node:1157476537,La Tourelle,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8444505,2.2510555
StopPoint:Node:1178996345,Denfert-Rochereau,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.843545899999995,2.2466635
StopPoint:Node:1180644942,Rue de l'Est,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.842908,2.2433986999999997
StopPoint:Node:1038210023,Jean Jaurès,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8419701,2.2384416
StopPoint:Node:1316079347,Rue de Billancourt,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.841681,2.2357264
StopPoint:Node:1333553830,Rue de Silly,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8414546,2.2317746
StopPoint:Node:3384471794,Rhin et Danube,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.840984999999996,2.2294147
StopPoint:Node:1003155580,Pont de Saint-Cloud - Albert Kahn,52,Parc de Saint-Cloud,RATP,22462,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8410817,2.2268847
StopPoint:Node:1232685299,Opéra,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8718417,2.3332867999999998
StopPoint:Node:948624385,Lycée Janson de Sailly,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.865796599999996,2.2794544
StopPoint:Node:979968274,Léopold II,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8510516,2.2719804999999997
StopPoint:Node:937209060,Victor Hugo - Paul Valéry,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8714154,2.2892192
StopPoint:Node:911471330,Charles de Gaulle - Étoile - Friedland,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8739596,2.2963636999999997
StopPoint:Node:830583608,Madeleine - Vignon,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8705097,2.3263591
StopPoint:Node:1688696444,Victor Hugo - Poincaré,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.869899499999995,2.2844641
StopPoint:Node:1456695082,Place Jean Monnet,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8674365,2.2806449
StopPoint:Node:1446934523,Nicolo - Jean Richepin,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8614476,2.2755091
StopPoint:Node:827520634,Matignon - Saint-Honoré,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8724176,2.3147131
StopPoint:Node:2077165365,La Boétie - Percier,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8736071,2.3136449
StopPoint:Node:2076993627,Friedland - Haussmann,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8750218,2.3054628
StopPoint:Node:2337973669,Parc de Saint-Cloud,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.843383499999995,2.2222849
StopPoint:Node:2662235778,Haussmann Courcelles,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8751397,2.3084629
StopPoint:Node:5290358623,Bugeaud,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.870015699999996,2.2825903
StopPoint:Node:830583600,Madeleine,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8704061,2.323811
StopPoint:Node:838049984,Balzac,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.874631099999995,2.3024123999999997
StopPoint:Node:1166504863,Porte d'Auteuil,52,Parc de Saint-Cloud,RATP,39332,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.846855,2.2580592
StopPoint:Node:936925030,Charles de Gaulle - Étoile - Victor Hugo,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8732129,2.2934593999999997
StopPoint:Node:826931940,Saint-Philippe du Roule,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8734259,2.3101214999999997
StopPoint:Node:948572034,Pompe - Mairie du XVIe,52,Parc de Saint-Cloud,RATP,25407,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8635567,2.2768832999999997
StopPoint:Node:989286791,Michel-Ange - Auteuil,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8488093,2.2638756
StopPoint:Node:1166505140,Gare d'Auteuil,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8482929,2.2600704
StopPoint:Node:830583613,Capucines - Caumarlin,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.870266799999996,2.3294666
StopPoint:Node:4837679258,Concorde,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8671546,2.3222739
StopPoint:Node:975267501,Les Vignes - Boulainvilliers,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8559722,2.2748659
StopPoint:Node:1437396760,La Muette - Boulainvilliers,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.858573899999996,2.2749254
StopPoint:Node:2043512952,Assomption - Radio France,52,Parc de Saint-Cloud,RATP,,100100052:52,Line:Relation:1083435,Route:Relation:1257173,48.8534607,2.2756452
StopPoint:Node:2042462216,Porte de Bagnolet - Louis Ganne,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8633709,2.4097739
StopPoint:Node:4434228789,Serpollet,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.860585799999996,2.4111073999999997
StopPoint:Node:4330616597,Stade Déjerine,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8567922,2.4115037
StopPoint:Node:4434046293,Place de la Porte de Montreuil,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.853749,2.4115282
StopPoint:Node:1577028123,Porte de Montreuil,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.853442199999996,2.4099675
StopPoint:Node:1554123495,Maraîchers,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.852636399999994,2.4054371
StopPoint:Node:1224789083,Buzenval,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8518573,2.4008515
StopPoint:Node:1224795737,Avron,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8514273,2.3988167
StopPoint:Node:2042462094,Nation - Taillebourg,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.848959699999995,2.3966691
StopPoint:Node:1223052363,Nation - Diderot,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8483088,2.3945472999999997
StopPoint:Node:1243135670,Pierre Bourdan,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8478278,2.3903629
StopPoint:Node:1223052357,Reuilly - Diderot,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.847493199999995,2.3873542
StopPoint:Node:1223052380,Hôpital Saint-Antoine,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8467598,2.3810401
StopPoint:Node:2044485265,Daumesnil - Diderot,57,Arcueil - Laplace,RATP,39850,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.846574,2.3770203
StopPoint:Node:3779614259,Gare de Lyon - Diderot,57,Arcueil - Laplace,RATP,22494,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8456772,2.3714535999999997
StopPoint:Node:260743996,Pont d'Austerlitz - Quai de la Rapée,57,Arcueil - Laplace,RATP,36167,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8453881,2.3687625
StopPoint:Node:967125190,Gare d'Austerlitz,57,Arcueil - Laplace,RATP,37711,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8431113,2.3642144
StopPoint:Node:1377893392,Saint-Marcel - La Pitié,57,Arcueil - Laplace,RATP,22828,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8390433,2.3609519999999997
StopPoint:Node:594054715,Jenner - Jeanne D'Arc,57,Arcueil - Laplace,RATP,22830,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8361988,2.3588367999999997
StopPoint:Node:2042462004,Rubens - École des Arts et Métiers,57,Arcueil - Laplace,RATP,22832,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8337818,2.3570496999999997
StopPoint:Node:981167538,Place d'Italie,57,Arcueil - Laplace,RATP,37363,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8314583,2.3546834
StopPoint:Node:2807062370,Moulin des Prés,57,Arcueil - Laplace,RATP,29026,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8299272,2.35276
StopPoint:Node:2042462001,Verlaine,57,Arcueil - Laplace,RATP,9114,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.827871599999995,2.3523358
StopPoint:Node:3385990126,Bobillot - Tolbiac,57,Arcueil - Laplace,RATP,24832,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8255365,2.3506964
StopPoint:Node:2042461962,Abbé Georges Hénocque,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.823347899999995,2.3530784
StopPoint:Node:3274378347,Poterne des Peupliers,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.819949699999995,2.3528636
StopPoint:Node:5338633927,Verdun - Victor Hugo,57,Arcueil - Laplace,RATP,26798,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8166831,2.3528914999999997
StopPoint:Node:979833115,Mairie de Gentilly,57,Arcueil - Laplace,RATP,8160,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.815673499999995,2.3509838999999997
StopPoint:Node:5338633930,Division Leclerc–Médiathèque,57,Arcueil - Laplace,RATP,35823,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8143397,2.347193
StopPoint:Node:1754326250,Cité Verte,57,Arcueil - Laplace,RATP,23629,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8125284,2.3438803999999998
StopPoint:Node:5338630419,Benoît Malon,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8108706,2.3386372
StopPoint:Node:5338630418,Chaperon Vert,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8110588,2.3364697
StopPoint:Node:3270784466,Arcueil - Laplace RER,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8090889,2.3349528
StopPoint:Node:4621103388,Fraysse,57,Arcueil - Laplace,RATP,,100100057:57,Line:Relation:1257187,Route:Relation:1257174,48.8098637,2.3417532999999997
StopPoint:Node:3765612049,,48,Porte des Lilas,RATP,,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.883570999999996,2.3688149999999997
StopPoint:Node:5137316022,Cail - Demarquay,48,Porte des Lilas,RATP,,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.881862399999996,2.3585119999999997
StopPoint:Node:2042462327,Manin,48,Porte des Lilas,RATP,26270,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.8824841,2.3860546
StopPoint:Node:4318054062,Armand Carrel - Mairie du 19e,48,Porte des Lilas,RATP,,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.8824135,2.3826149
StopPoint:Node:1489177494,Jaurès,48,Porte des Lilas,RATP,,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.8828578,2.3708169999999997
StopPoint:Node:2206863572,René Fonck,48,Porte des Lilas,RATP,26265,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.8785387,2.4090236
StopPoint:Node:827624445,Square de Montholon,48,Porte des Lilas,RATP,,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.8768811,2.3480086
StopPoint:Node:827624432,Place Franz Liszt,48,Porte des Lilas,RATP,,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.878133899999995,2.3527959
StopPoint:Node:2078420368,Provence - Faubourg Montmartre,48,Porte des Lilas,RATP,28565,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.8737499,2.3427652
StopPoint:Node:827624440,La Fayette - Magenta,48,Porte des Lilas,RATP,,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.8786035,2.3545591
StopPoint:Node:827624435,Cadet,48,Porte des Lilas,RATP,,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.875607699999996,2.3431604
StopPoint:Node:2330869326,Cail - Demarquay,48,Porte des Lilas,RATP,,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.881823499999996,2.3584148
StopPoint:Node:877959047,Place de la Chapelle,48,Porte des Lilas,RATP,,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.8837731,2.3593433999999998
StopPoint:Node:701533581,Botzaris,48,Porte des Lilas,RATP,,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.8792548,2.389757
StopPoint:Node:589386016,Place des Fêtes,48,Porte des Lilas,RATP,26274,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.876910699999996,2.3925209
StopPoint:Node:2039176055,Palais Royal - Musée du Louvre,48,Porte des Lilas,RATP,,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.862494399999996,2.3378522
StopPoint:Node:2078420382,Réaumur - Montmartre,48,Porte des Lilas,RATP,28564,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.868632999999996,2.34347
StopPoint:Node:884493081,Gare du Nord,48,Porte des Lilas,RATP,17567,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.8808347,2.3579388
StopPoint:Node:1465462973,Grands Boulevards,48,Porte des Lilas,RATP,28563,100100048:48,Line:Relation:1083432,Route:Relation:1257175,48.870657699999995,2.3428415
StopPoint:Node:2889523056,Magenta - Maubeuge - Gare du Nord,56,Château de Vincennes,RATP,28252,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.880868199999995,2.3518548
StopPoint:Node:2078369979,Porte de Clignancourt,56,Château de Vincennes,RATP,26984,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8971162,2.3448745
StopPoint:Node:2042462337,Barbès - Rochechouart,56,Château de Vincennes,RATP,22808,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.884315699999995,2.3493326
StopPoint:Node:2889523054,La Fayette - Magenta - Gare du Nord,56,Château de Vincennes,RATP,26658,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8788493,2.3536485
StopPoint:Node:813027561,Gare de l'Est,56,Château de Vincennes,RATP,8425,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.876312899999995,2.3567488
StopPoint:Node:813027526,Magenta - Saint-Martin,56,Château de Vincennes,RATP,22745,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.874539899999995,2.358597
StopPoint:Node:2042462249,Jacques Bonsergent,56,Château de Vincennes,RATP,26748,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.871193299999995,2.36047
StopPoint:Node:2358812855,République,56,Château de Vincennes,RATP,37137,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8672878,2.3649621
StopPoint:Node:2358812872,République - Voltaire,56,Château de Vincennes,RATP,,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8662798,2.3657054
StopPoint:Node:2042462198,Voltaire - Léon Blum,56,Château de Vincennes,RATP,,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8579053,2.3797322
StopPoint:Node:2148942127,Gymnase Japy,56,Château de Vincennes,RATP,,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8563255,2.3825317999999998
StopPoint:Node:1554652555,Charonne,56,Château de Vincennes,RATP,,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.854351799999996,2.3857021
StopPoint:Node:4950802725,Boulet - Montreuil,56,Château de Vincennes,RATP,,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8520726,2.3894995
StopPoint:Node:4950823521,Voltaire - Montreuil,56,Château de Vincennes,RATP,,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.850974799999996,2.3914146
StopPoint:Node:1577479943,Nation - Voltaire,56,Château de Vincennes,RATP,,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8495384,2.3937307
StopPoint:Node:4792479681,Nation - Voltaire,56,Château de Vincennes,RATP,,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8489089,2.3947808
StopPoint:Node:1304752202,Nation - Trône,56,Château de Vincennes,RATP,,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8480553,2.3970746999999997
StopPoint:Node:1581660157,Porte de Saint-Mandé,56,Château de Vincennes,RATP,,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.844165,2.4108286999999997
StopPoint:Node:1257996027,Bérault,56,Château de Vincennes,RATP,27877,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8455126,2.4274906
StopPoint:Node:1257996006,Vignerons,56,Château de Vincennes,RATP,27879,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.845106799999996,2.4321243
StopPoint:Node:1209143184,Avenue du Château,56,Château de Vincennes,RATP,36135,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8446292,2.4372719
StopPoint:Node:1257233358,Château de Vincennes,56,Château de Vincennes,RATP,420271,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8440544,2.4409292
StopPoint:Node:2889523045,Château Rouge,56,Château de Vincennes,RATP,22809,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8877968,2.3495029
StopPoint:Node:1657998340,Marcadet - Poissonniers,56,Château de Vincennes,RATP,36543,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.8910566,2.3495078
StopPoint:Node:5228316748,Albert Kahn,56,Château de Vincennes,RATP,,100100056:56,Line:Relation:1066573,Route:Relation:1257176,48.896102,2.3458601999999997
StopPoint:Node:4920983804,Pont Neuf - Quai des Grands Augustins,58,Lycée Michelet (Vanves),RATP,36669,100100058:58,Line:Relation:1083420,Route:Relation:1257177,48.8562509,2.3395045
StopPoint:Node:4853665448,Mazarine,58,Lycée Michelet (Vanves),RATP,26782,100100058:58,Line:Relation:1083420,Route:Relation:1257177,48.854564499999995,2.338012
StopPoint:Node:4853668730,Saint-Germain - Odéon,58,Lycée Michelet (Vanves),RATP,36670,100100058:58,Line:Relation:1083420,Route:Relation:1257177,48.8527312,2.3387051999999997
StopPoint:Node:780327201,Sénat,58,Lycée Michelet (Vanves),RATP,28695,100100058:58,Line:Relation:1083420,Route:Relation:1257177,48.84937,2.3375524999999997
StopPoint:Node:2630403444,Musée du Luxembourg,58,Lycée Michelet (Vanves),RATP,28691,100100058:58,Line:Relation:1083420,Route:Relation:1257177,48.848255599999995,2.3324275
