line_id,code,name,network,operator,colour,osm:type,mode,osm:ref:FR:STIF:ExternalCode_Line
Line:relation:7364631,57,Bus 57 : Stade C. Léon ↔ Lycée J. Perrin,STIVO,STIVO,#00795D,route_master,bus,059440057:57
Line:relation:7370851,58,Bus 58 : Pontoise Gare ↔ Avenue de la Mare,STIVO,STIVO,#0098D8,route_master,bus,059440058:58
Line:relation:7372176,56,Bus 56 : Pontoise Gare ↔ Méry Gare SNCF,STIVO,STIVO,#B35E00,route_master,bus,059440056:56
Line:relation:7373447,49,Bus 49 : Préfecture RER ↔ Neuville RER,STIVO,STIVO,#06A68A,route_master,bus,059440049:49
Line:relation:7387039,12 ZI,Bus 12 ZI : Gare de Goussainville (circulaire via ZAE Moinon),Les Courriers de l'Île-de-France,Keolis CIF,#00B353,route_master,bus,014014120:12ZI
Line:relation:7399969,16,Bus 16 : Argenteuil Gare ↔ Enghien Gare SNCF,Valmy,TVO,,route_master,bus,016016616:16
Line:relation:7413474,3,Bus 3 : Centre Commercial Ulis 2 ↔ Gare d'Orsay Ville,Mobicaps,Les Cars d'Orsay,#007733,route_master,bus,006006003:3
Line:relation:7413493,40,Bus 40 : Inovel Parc Nord ↔ Pont de Sèvres,Phébus,Keolis Vélizy,#F69238,route_master,bus,004004040:40
Line:relation:7419766,47,Bus 47 : Georges Brassens ↔ Croix St Jacques,STIVO,STIVO,#C09400,route_master,bus,059440047:47
Line:relation:7420641,13,Métro 13,RATP,RATP,#89C7D6,route_master,subway,100110013:13
Line:relation:7420642,12,Métro 12,RATP,RATP,#328E5B,route_master,subway,100110012:12
Line:relation:7420643,11,Métro 11,RATP,RATP,#8E6538,route_master,subway,100110011:11
Line:relation:7420644,8,Métro 8,RATP,RATP,#C5A3CA,route_master,subway,100110008:8
Line:relation:7420645,5,Métro 5,RATP,RATP,#DE8B53,route_master,subway,100110005:5
Line:relation:7420646,3bis,Métro 3bis,RATP,RATP,#89C7D6,route_master,subway,100110103:3B
Line:relation:7420697,R,Transilien R,Transilien,SNCF,#E4B4D1,route_master,train,800:R
Line:relation:7420698,H,Transilien Ligne H,Transilien,SNCF,#7B4339,route_master,train,800:H
Line:relation:7420700,N,Transilien N,Transilien,SNCF,#00B092,route_master,train,800:N
Line:relation:7420701,B,RER B,RER,RATP/SNCF,#5092C9,route_master,train,810:B
Line:relation:7423788,399,Bus 399 : Massy–Palaiseau RER ↔ Marché de Juvisy,RATP,RATP,#87d3df,route_master,bus,100100399:399
Line:relation:7423789,319,Bus 319 : Marché International de Rungis ↔ Massy - Opéra-Théâtre ↔ Massy-Palaiseau RER,RATP,RATP,#008B5A,route_master,bus,100100319:319
Line:relation:7423790,199,Bus 199 : Gare de Massy–Palaiseau ↔ La Rocade - Lycée (Longjumeau) ou Pablo Picasso (Saulx-les-Chartreux),RATP,RATP,#cec92a,route_master,bus,100100199:199
Line:relation:7423843,DM153,Bus DM153 : Gare de Massy-Palaiseau ↔ Arpajon - Porte d'Étampes,Daniel Meyer,Keolis Meyer,#66c4dc,route_master,bus,055155003:DM153
Line:relation:7426172,48,Bus 48 : Préfecture RER ↔ Les Toupets,STIVO,STIVO,#F7A824,route_master,bus,059440048:48
Line:relation:7427861,275,Bus 275 : La Défense ↔ Pont de Levallois,RATP,RATP,#f2c931,route_master,bus,100100275:275
Line:relation:7430094,44,Bus 44 : Cergy Préfecture ↔ Saint-Christophe RER,STIVO,STIVO,#F6AF8E,route_master,bus,059440044:44
Line:relation:7433093,43,Bus 43 : Pontoise Gare ↔ Les Pâtis,STIVO,STIVO,#978F00,route_master,bus,059440043:43
Line:relation:7435393,7,Bus 7 : Centre Commercial Les 4 Chênes ↔ Gare de Champigny,SITUS,CEA Transports,#C1CE00,route_master,bus,010240003:7
Line:relation:7435571,42,Bus 42 : Préfecture RER ↔ Les Beurriers,STIVO,STIVO,#F07E12,route_master,bus,059440042:42
Line:relation:7435863,40,Bus 40 : Cergy Saint-Christophe ↔ La Siaule,STIVO,STIVO,#005FAB,route_master,bus,059440040:40
Line:relation:7441248,39,Bus 39 : Saint-Christophe RER ↔ Croix du Jubilé,STIVO,STIVO,#CAD401,route_master,bus,059440039:39
Line:relation:7442593,38,Bus 38 : Cergy Préfecture ↔ Menucourt La Taillette,STIVO,STIVO,#FED300,route_master,bus,059440038:38
Line:relation:7444602,105,Bus 105 : Porte des Lilas ↔ Mairie des Pavillons-sous-Bois,RATP,RATP,#f68b4b,route_master,bus,100100105:105
Line:relation:7447451,30,Bus 30 : Pontoise Canrobert ↔ Pontoise Canrobert,STIVO,STIVO,#ED7FB1,route_master,bus,059440030:30
Line:relation:7447656,107,Bus 107 : ZI Croix Blanche (Sainte-Geneviève des Bois) ↔ Gare de Massy-Palaiseau,CEAT Val d'Orge,Transdev CEAT,#0166ff,route_master,bus,010010007:107
Line:relation:7447705,237,Bus 237 : Épinay-sur-Seine RER ↔ Mairie de Saint-Ouen,RATP,RATP,#CD78BD,route_master,bus,100100237:237
Line:relation:7447787,6,Bus 6 : Chessy Gares ↔ Gare d'Esbly,Pep's,Transdev Marne et Morin,#95C086,route_master,bus,067067006:6
Line:relation:7448624,95-47,Bus 95-47 : Saint-Cyr-en-Arthies ↔ BRAY-ET-LÛ Collège,Busval d'Oise,Tim Bus,#577C5F,route_master,bus,251195047:95-47
Line:relation:7449948,95-17,Bus 95-17 : Gendarmerie ↔ Cergy Préfecture,Busval d'Oise,Ceobus,#FF80FF,route_master,bus,025195017:95-17
Line:relation:7451164,35,Bus 35 : Pontoise Gare ↔ Cergy-le-Haut RER,STIVO,STIVO,#9AC020,route_master,bus,059440035:35
Line:relation:7457086,34,Bus 34 : Cergy-le-Haut RER ↔ Gare de Neuville Université,STIVO,STIVO,#FED300,route_master,bus,059440034:34
Line:relation:7460875,36,Bus 36 : Pontoise Gare ↔ Les Croizettes,STIVO,STIVO,#AD1380,route_master,bus,059440036:36
Line:relation:7466920,8,Bus 8 : Vaires Gare SNCF ↔ Chelles Gare SNCF/RER,Apolo 7,STBC,#895913,route_master,bus,101261028:8
Line:relation:7466937,350,Bus 350 : Roissypole ↔ Gare de l'Est,RATP,RATP,#640082,route_master,bus,100100350:350
Line:relation:7470484,320,Bus 320 : circulaire de Noisy-le-Grand - Mont d'Est RER,RATP,RATP,#FFCD02,route_master,bus,100100320:320
Line:relation:7471869,DM13,Bus DM13 : Linas ↔ Brétigny-sur-Orge RER,Daniel Meyer,Keolis Meyer,#8053a5,route_master,bus,055055013:DM13
Line:relation:7474293,215,Bus 215 : Gare d'Austerlitz ↔ Vincennes RER – République,RATP,RATP,#77C694,route_master,bus,100100215:215
Line:relation:7475032,253,Bus 253 : La Courneuve - Aubervilliers RER ↔ Stains– Moulin Neuf,RATP,RATP,#ffbe00,route_master,bus,100100253:253
Line:relation:7479245,310,Bus 310 : Noisy-Champs RER ↔ Les Yvris - Noisy-le-Grand RER,RATP,RATP,#CDC92B,route_master,bus,100100310:310
Line:relation:7483890,101,Bus 101 : Mairie de Vélizy ↔ Jouy-en-Josas | Saclay,Phébus,Keolis Versailles,#E8515F,route_master,bus,056356017:101
Line:relation:7483894,12,Bus 12 : Gare de Jouy-en-Josas ↔ INRA ↔ Gare de Jouy-en-Josas,Phébus,Keolis Versailles,#ec801c,route_master,bus,056356015:12
Line:relation:7517220,J,Bus J : Gare de Houilles Carrières-sur-Seine ↔ Gare de Sartrouville,Bus en Seine,Transdev TVO,,route_master,bus,016248023:J
Line:relation:7517221,H,Bus H : Plateau (Bezons) ↔ Gare de Houilles Carrières-sur-Seine ou Gare de Sartrouville,Bus en Seine,TVO,,route_master,bus,016248025:H
Line:relation:7517222,C,Bus C : Gare du Vésinet Le Pecq ↔ Gare de Houilles Carrières-sur-Seine,Bus en Seine,Transdev Île-de-France Montesson La Boucle,,route_master,bus,019248019:C
Line:relation:7517223,A,Bus A : Gare de Houilles Carrières-sur-Seine ↔ Gare du Vésinet Le Pecq,Bus en Seine,Transdev Île-de-France Montesson La Boucle,,route_master,bus,019248003:A
Line:relation:7517252,S6,Bus S6 : Lycée les Pierres Vives ↔ Martyrs (Houilles),Bus en Seine,Transdev,,route_master,bus,019248026:S6
Line:relation:7517253,K,Bus K : Gare de Houilles Carrières-sur-Seine (circulaire),Bus en Seine,Transdev Île-de-France Montesson La Boucle,,route_master,bus,019248010:K
Line:relation:7532322,10,Bus 10 : Saint-Quentin-en-Yvelines - Gare P. Delouvrier ↔ Plaisir Grignon Gare,Hourtoule,Cars Hourtoule,,route_master,bus,027027010:10
Line:relation:7537818,197,Bus 197 : Porte d'Orléans ↔ Massy–Opéra-Théâtre,RATP,RATP,#ED1B29,route_master,bus,100100197:197
Line:relation:7537834,297,Bus 297 : Antony RER ↔ Longjumeau-Place Charles Steber,RATP,RATP,#BB4B9D,route_master,bus,100100297:297
Line:relation:7573289,V2,Bus V2 : L'Haÿ-les-Roses-Domaine Chérioux ↔ Fresnes Pasteur,Valouette,RATP,,route_master,bus,100100583:V2
Line:relation:7592991,Montbus,Montbus,Vallée Sud,Autocars Dominique,,route_master,bus,
Line:relation:7618243,8,Bus 8 : Gare routière de Fontainebleau Avon ↔ Crevat Jaurès (Fontainebleau),Aérial,Transdev Île-de-France Vulaines,blue,route_master,bus,062062067:8
Line:relation:7618269,1,Bus 1 : Gare routière de Fontainebleau Avon ↔ Les Lilas (Fontainebleau),Aérial,Transdev Île-de-France Vulaines,#FF0000,route_master,bus,062062061:1
Line:relation:7618295,4,Bus 4 : Gare routière de Fontainebleau Avon ↔ Stade de la Faisanderie (Fontainebleau),Aérial,Transdev Île-de-France Vulaines,#40E600,route_master,bus,062062064:4
Line:relation:7618345,6,Bus 6 : Gare routière de Fontainebleau Avon → Vulaines-sur-Seine,Aérial,Transdev Île-de-France Vulaines,#791CF8,route_master,bus,062062012:6
Line:relation:7618346,5,Bus 5 : Gare routière de Fontainebleau Avon ↔ Croix de Fer (Héricy),Aérial,Transdev Île-de-France Vulaines,#77B5FE,route_master,bus,062062012:5
Line:relation:7618347,3,Bus 3 : Gare routière de Fontainebleau Avon ↔ Crevat - Jaurès (Fontainebleau) ou Stade de la Faisanderie ou Palais de Justice,Aérial,Transdev Île-de-France Vulaines,#F29000,route_master,bus,062062066:3
Line:relation:7618348,7,Bus 7 : Fontainebleau - Lucien Cézard ↔ Samois-sur-Seine,Aérial,Losay Voyages,#fff200,route_master,bus,214214001:SAMOIS
Line:relation:7634948,248,Bus 248 : Fort d'Aubervilliers ↔ Drancy RER,RATP,RATP,#d282be,route_master,bus,100100248:248
Line:relation:7668788,4,Bus 4 : Collège Guyonnerie / 8 Mai 1945 ↔ Centre Commercial Ulis 2,Mobicaps,Les Cars d'Orsay,#FA850D,route_master,bus,006006004:4
Line:relation:7670510,20,Bus scolaire 20 : Briand (Bures) ↔ Campus ↔ Guyonnerie,Mobicaps,Les Cars d'Orsay,#A8B2F0,route_master,bus,006006001:20
Line:relation:7670803,12,Bus 12 : Gare de Courcelles ↔ Centre Commercial Les Ulis 2,Mobicaps,SAVAC,#FFD600,route_master,bus,039039019:12
Line:relation:7673346,13,Bus scolaire 13 : Gif-sur-Yvette ↔ Lycée Vallée de Chevreuse et Collège J. Adam,Mobicaps,SAVAC,#75F0FF,route_master,bus,039039032:13
Line:relation:7673721,Unique,Chavilbus Unique,Chavilbus,Keolis Yvelines,,route_master,bus,078192004:ChavilU
Line:relation:7677999,R114,Bus R114 : Treize Saules (Saint-Witz) ↔ Collège Anne-Marie Javouhey (Senlis),Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014114:R114
Line:relation:7678000,R2,Bus R2 : Mairie Annexe (Fosses) → Vergers (Plailly),Grand'R,Keolis CIF,,route_master,bus,014014902:R2
Line:relation:7678060,R1,Bus R1 : Gare de Survilliers – Fosses ↔ Gare de Louvres,Grand'R,Keolis CIF,,route_master,bus,014014901:R1
Line:relation:7678061,R3,Bus R3 : Gare de Survilliers – Fosses ↔ Central Space Bâtiment C (ZI Moimont 2),Grand'R,Keolis CIF,,route_master,bus,014014903:R3
Line:relation:7678062,R108,Bus R108 : Mairie Annexe (Fosses) ↔ Institut Saint-Dominique (Mortefontaine),Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014108:R108
Line:relation:7678074,R117,Bus R117 : Centre-ville (Survilliers) ↔ Collège de Noailles - Lycée de Nerval (Luzarches),Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014117:R117
Line:relation:7678094,Survilliers,Bus Filéo Survilliers : Roissypole ↔ Survilliers,Filéo,Keolis Mobilité Roissy,,route_master,bus,116295008:FILEOFO
Line:relation:7699451,3s,Bus 3s : Cité Scolaire (Chelles) ↔ Gare de Mitry Claye,Apolo 7,Keolis CIF,#680068,route_master,bus,014361113:3s
Line:relation:7704305,11,Bus 11 : Gare de Gif-sur-Yvette (circulaire via Chevry),Mobicaps,SAVAC,#12F55C,route_master,bus,039039008:11
Line:relation:7707602,16,Bus 16 : Saclay ↔ Igny,Mobicaps,Les Cars d'Orsay,#F18E00,route_master,bus,006006016:16
Line:relation:7721711,02,Bus 02 : Meaux-Melun direct,Seine-et-Marne Express,ViaMo-Melun,orange,route_master,bus,250177002:002
Line:relation:7724674,23,Bus 23 : Centre Commercial Ulis 2 ↔ P.A. Courtabœuf (sud) ↔ Gare de Massy-Palaiseau,Mobicaps,Les Cars d'Orsay,#8F54FF,route_master,bus,006006025:23
Line:relation:7724675,21,Bus 21 : Centre Commercial Ulis 2 ↔ P.A. Courtabœuf (nord),Mobicaps,Les Cars d'Orsay,#96310A,route_master,bus,006006023:21
Line:relation:7728377,4,Bus 4 : Chelles Gare RER-SNCF ↔ Mairie de Claye-Souilly,Apolo 7,STBC,#ff9a00,route_master,bus,101261024:4
Line:relation:7728420,44,Bus 44 : Jacqueline Auriol (Bussy-Saint-Georges) ↔ La Haye (Bussy-Saint-Georges),Pep's,Transdev AMV,#99A634,route_master,bus,051051044:44
Line:relation:7733214,3,Métro 3,RATP,RATP,#9A9940,route_master,subway,100110003:3
Line:relation:7734523,13,"Bus 13 : Juvisy, Gare Routière Seine ↔ Bergeries, St Hubert (Draveil)",Seine Sénart Bus,Keolis Seine Sénart,#cdaf97,route_master,bus,021021111:13
Line:relation:7734525,12,"Bus 12 : Bergeries, St Hubert (Draveil) ↔ Juvisy, Gare Routière Seine",Seine Sénart Bus,Keolis Seine Sénart,#d29ac5,route_master,bus,021021110:12
Line:relation:7734583,J,Navette J (MassyBus) : Rond-Point du Pileu ↔ Languedoc,Paris-Saclay,MobiCité,yellow,route_master,bus,111591207:J
Line:relation:7741077,G'bus,Bus G'bus : Goussainville RER (Circulaire),Les Courriers de l'Île-de-France,Keolis CIF,#FFDD00,route_master,bus,014014099:Gbus
Line:relation:7743343,34,Bus 34 : Chaville (Gare Chaville Rive Droite) ↔ Vélizy Villacoublay (Vélizy 2),Phébus,Keolis Vélizy,#F37736,route_master,bus,004004014:34
Line:relation:7743345,423,Bus 423 : Gare de La Verrière (circulaire via Maurepas),SQYBus,SQYBus,,route_master,bus,230410423:423
Line:relation:7752065,45,Bus 45 : Blanc-Mesnil ↔ Vert Galant,Les Courriers de l'Île-de-France,Keolis CIF,,route_master,bus,014014045:45
Line:relation:7753791,192,Bus 192 : Marché International de Rungis ↔ Robinson RER,RATP,RATP,#77C694,route_master,bus,100100192:192
Line:relation:7757955,25,Bus 25 : Villiers-le-Bel RER ↔ Zone Industrielle,TransVO,Trans Val d'Oise,#80a317,route_master,bus,050050025:25
Line:relation:7779421,330,Bus 330 : Fort d’Aubervilliers ↔ Raymond Queneau - Anatole France (Bobigny),RATP,RATP,,route_master,bus,100100330:330
Line:relation:7781376,254,Bus 254 : Gare d'Enghien-Les-Bains ↔ Gare de Saint-Denis RER,RATP,RATP,#CEC92A,route_master,bus,100100254:254
Line:relation:7781895,512,Bus 512 : Front Populaire-Gardinoux ↔ Mairie d'Aubervilliers,RATP,RATP,,route_master,bus,100100512:512
Line:relation:7782019,528,Bus 528 : Porte de Clichy ↔ Gare Saint-Lazare,RATP,RATP,#F6837E,route_master,bus,100100528:528
Line:relation:7783242,340,Bus 340 : Clichy - Berges de Seine ↔ Asnières-Gennevilliers-Les Courtilles ↔ Gare d'Argenteuil,RATP,RATP,#F59EB3,route_master,bus,100100340:340
Line:relation:7783262,349,Bus 349 : Parc des Expositions RER ↔ Route de l'Arpenteur-ADP,RATP,RATP,#77C695,route_master,bus,100100349:349
Line:relation:7784991,426,Bus 426 : Gare de La Celle-Saint-Cloud ↔ Pont de Sèvres,Traverciel,RATP,#8D653A,route_master,bus,100100426:426
Line:relation:7790644,62,Bus 62 : La Ferté sous Jouarre ↔ Chessy,Seine-et-Marne Express,Transdev Darche Gros,#66B5DD,route_master,bus,067067062:62
Line:relation:7791161,260,Bus 260 : Suzanne Lenglen (Paris) ↔ Gambetta (Boulogne-Billancourt),RATP,RATP,#ffbe00,route_master,bus,100100260:260
Line:relation:7791162,460,Bus 460 : Gare de Vaucresson ↔ Gambetta (Boulogne-Billancourt),Traverciel,Transdev Ile-de-France Nanterre,,route_master,bus,213213460:460
Line:relation:7792140,385,Bus 385 : Épinay-sur-Orge RER ↔ Marché de Juvisy,RATP,RATP,#DFB03A,route_master,bus,100100385:385
Line:relation:7795190,268,Bus 268 : Gare de Villiers-Le-Bel RER ↔ Saint-Denis–Université,RATP,RATP,#DC9600,route_master,bus,100100268:268
Line:relation:7796849,469,Bus 469 : Gare de Chaville Rive Droite ↔ Porte des Hauts-de-Seine,Traverciel,Transdev Île-de-France Nanterre,,route_master,bus,213213469:469
Line:relation:7797072,208,Bus 208 : Gare de Montereau ↔ Cour des Adieux (Fontainebleau),Comète,Transdev Interval,blue,route_master,bus,208258008:208
Line:relation:7797125,202,Bus 202 : Stade (Fontainebleau) ↔ Mairie de Villemaréchal,Comète,Transdev Interval,,route_master,bus,064258202:202
Line:relation:7797135,211,Bus 211 : La Roche du Sault (Villecerf) ↔ Collège Sisley,Comète,Transdev Interval,,route_master,bus,064258203:211
Line:relation:7797146,207,Bus 207 : École Villemer ↔ Gare de Moret Veneux-les-Sablons,Comète,Transdev Interval,,route_master,bus,064608015:207
Line:relation:7797165,206,Bus 206 : Collège Sisley ↔ Collège Fernand Gregh (Champagne-sur-Seine),Comète,Transdev Interval,#A901DB,route_master,bus,208258206:206
Line:relation:7797176,203,Bus 203 : Gare de Champagne-sur-Seine ↔ Gare de Moret Veneux-les-Sablons,Comète,Transdev Interval,green,route_master,bus,208258308:203
Line:relation:7797177,201,Bus 201 : Mairie Ville-Saint-Jacques ↔ Gare Morêt - Veneux-les-Sablons,Comète,Transdev Île-de-France Nemours,green,route_master,bus,064258201:201
Line:relation:7797293,204,Bus 204 : Collège Sisley ↔ Rue des Trop Chères (Saint-Mammès),Comète,Transdev Interval,orange,route_master,bus,208258204:204
Line:relation:7797300,205,Bus 205 : Gare de Moret Veneux-les-Sablons ↔ Route de Bougogne (Veneux-les-Sablons),Comète,Transdev Interval,red,route_master,bus,208258205:205
Line:relation:7797398,209,Bus 209 : Gare de Fontainebleau Avon ↔ Marangis (Vernou),Comète,Transdev Île-de-France Vulaines,green,route_master,bus,062062009:209
Line:relation:7797401,210,Bus 210 : François 1er (Fontainebleau) ↔ Vernou-la-Celle-sur-Seine,Comète,Transdev Interval,,route_master,bus,208258210:210
Line:relation:7797582,65,Bus 65 : Gare de Meaux ↔ Gare de La Ferté-Milon,Pays de l’Ourcq,Transdev Marne et Morin,#94B3D6,route_master,bus,067067065:65
Line:relation:7797759,299,Bus 299 : Porte d'Orléans ↔ Morangis – Place Lucien Boilleau ou Longjumeau - Place Charles Steber ↔ Square - Condorcet,RATP,RATP,#f68f4b,route_master,bus,100100299:299
Line:relation:7798582,262,Bus 262 : Pont de Bezons ↔ Gare de Maisons-Laffitte RER,RATP,RATP,#a0006e,route_master,bus,100100262:262
Line:relation:7799660,566,Bus 566 : Église de Colombes ↔ Rue de l'Industrie,RATP,RATP,,route_master,bus,100100566:COLOMB
Line:relation:7800092,355,Bus 355 : Lycée J.-J. Rousseau Circulaire,RATP,RATP,,route_master,bus,100100355:355
Line:relation:7800304,366,Bus 366 : Église de Colombes ↔ Asnières - Bords de Seine,RATP,RATP,,route_master,bus,100100366:366
Line:relation:7800445,372,Bus 372 : Maisons-Alfort - Alfortville RER ↔ Louis Fliche,RATP,RATP,#FFCD01,route_master,bus,100100372:372
Line:relation:7800857,395,Bus 395 : Le Plessis-Robinson–Pavé Blanc ↔ Antony RER,RATP,RATP,#006CB8,route_master,bus,100100395:395
Line:relation:7801058,485,Bus 485 : Noyer Renard ↔ Delalande-Pasteur,RATP,RATP,#f68f4a,route_master,bus,100100485:485
Line:relation:7802464,337,Bus 337 : Zone Artisanale du Moutier ↔ Gare de Pierrefitte-Stains RER,RATP,RATP,,route_master,bus,100100337:337
