line_id,ID_Line,code,ShortName_Line,network,NetworkName,operator,OperatorName,mode,TransportMode
r5728903,C00602,X,X,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r8404345,C01562,91-01,91-01,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r6867574,C01570,91-09,91-09,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
r7917900,C01886,P,P,Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,Keolis Val d'Yerres Val de Seine,bus,bus
,C02100,,R1-R2-R3,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02101,,R1A,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02102,,R1B,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02103,,R2,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02104,,R3,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02260,,Soir,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02261,,Soir,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02262,,Soir,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02484,,RD14,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02504,,Soir,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02505,,Soir,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02506,,Soir,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02507,,Soir,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02508,,Soir,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
,C02509,,Soir,,Val d'Yerres Val de Seine,,Keolis Val d'Yerres Val de Seine,,bus
r9223273,C00444,30-11,30-11,Parisis,ValBus,Cars Lacroix,Cars Lacroix,bus,bus
r8132466,C00447,30-14,30-14,Parisis,ValBus,Cars Lacroix,Cars Lacroix,bus,bus
r7844609,C00451,30-22,30-22,Valbus,ValBus,Cars Lacroix,Cars Lacroix,bus,bus
r9233997,C00452,30-23,30-23,Valbus,ValBus,Cars Lacroix,Cars Lacroix,bus,bus
r9234023,C00463,30-37,30-37,Valbus,ValBus,Cars Lacroix,Cars Lacroix,bus,bus
r7147185,C00467,30-43,30-43,Valbus,ValBus,Cars Lacroix,Cars Lacroix,bus,bus
r10041715,C02005,30-03,30-03,Parisis,ValBus,Cars Lacroix,Cars Lacroix,bus,bus
r9172126,C00341,3,3,Vallée Sud,Vallée Grand Sud Paris,Transdev Vallée Sud,Transdev Vallée Sud,bus,bus
r7140481,C00343,6,6,Paladin,Vallée Grand Sud Paris,Bièvre Bus Mobilités,Transdev Vallée Sud,bus,bus
r9196600,C00344,7,7,Vallée Sud,Vallée Grand Sud Paris,Transdev Vallée Sud,Transdev Vallée Sud,bus,bus
r7142127,C00350,14,14,Vallée Sud,Vallée Grand Sud Paris,Transdev Vallée Sud,Transdev Vallée Sud,bus,bus
r7592991,C01336,Montbus,MONTBUS,Vallée Sud,Vallée Grand Sud Paris,Transdev Vallée Sud,Transdev Vallée Sud,bus,bus
r7996352,C01357,ClamiBus,CLAM,Vallée Sud,Vallée Grand Sud Paris,Transdev Vallée Sud,Transdev Vallée Sud,bus,bus
r7902022,C01366,Amibus,AMIBUS,Vallée Sud,Vallée Grand Sud Paris,Transdev Vallee Sud,Transdev Vallée Sud,bus,bus
r7902826,C01368,Le Petit Fontenaisien,FONT,RATP,Vallée Grand Sud Paris,RATP,Transdev Vallée Sud,bus,bus
r7903216,C01370,,HIRO,Vallée Sud,Vallée Grand Sud Paris,Transdev Vallée Sud,Transdev Vallée Sud,bus,bus
r8409316,C00299,1510,1510,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
r8132425,C00301,1512,1512,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
r8388060,C00302,1513,1513,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
r8255784,C00304,11,1511,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
r8409188,C00305,1533,1533,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
r6980341,C00307,1537,1537,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
r8132454,C00315,1514,1514,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
r9223322,C00446,1518,1518,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
r9234745,C00465,1519,1519,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
r9234813,C00485,1520,1520,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
r8024828,C00486,1521,1521,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
r7399969,C01802,1516,1516,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
r8256243,C01804,1515,1515,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
,C02422,,TàD,,Vallée de Montmorency,,Transdev Valmy,,bus
r14664171,C02462,1517,1517,Vallée de Montmorency,Vallée de Montmorency,Transdev Valmy,Transdev Valmy,bus,bus
,C02463,,1527,,Vallée de Montmorency,,Transdev Valmy,,bus
,C02464,,Soir,,Vallée de Montmorency,,Transdev Valmy,,bus
,C02465,,Soir,,Vallée de Montmorency,,Transdev Valmy,,bus
r6957305,C00815,34,34,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r9241167,C00819,3,3,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r7999311,C00820,7A,7A,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r7999362,C00821,8A,8A,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r7920972,C00822,9A,9A,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r10016215,C00823,10,10,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
,C00824,,11A,,Vallée du Loing - Nemours,,Transdev Vallée du Loing,,bus
r10242365,C00826,13A,13A,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r10021559,C00827,14A,14A,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r7999547,C00830,17A,17A,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r7999696,C00831,18A,18A,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r7920996,C00832,1,1,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r10016233,C00833,2,2,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r9242016,C00834,4,4,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r9197254,C00835,5,5,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
,C01004,,4004,,Vallée du Loing - Nemours,,Transdev Vallée du Loing,,bus
,C01005,,4005,,Vallée du Loing - Nemours,,Transdev Vallée du Loing,,bus
,C01006,,4006,,Vallée du Loing - Nemours,,Transdev Vallée du Loing,,bus
r7999314,C01958,7B,7B,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r7999343,C01959,7C,7C,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r7999359,C01960,7D,7D,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r7999375,C01961,8B,8B,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r7920967,C01962,9B,9B,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r7920968,C01963,9C,9C,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r7999440,C01964,9D,9D,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
,C01965,,11B,,Vallée du Loing - Nemours,,Transdev Vallée du Loing,,bus
,C01966,,11C,,Vallée du Loing - Nemours,,Transdev Vallée du Loing,,bus
r10237086,C01967,11D,11D,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r10021508,C01969,13B,13B,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r10242502,C01970,13C,13C,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
,C01971,,14B,,Vallée du Loing - Nemours,,Transdev Vallée du Loing,,bus
r7999546,C01973,17B,17B,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
r7999697,C01974,18B,18B,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
,C02031,,12,,Vallée du Loing - Nemours,,Transdev Vallée du Loing,,bus
r10223150,C02032,18C,18C,Vallée du Loing - Nemours,Vallée du Loing - Nemours,Transdev Vallée du Loing,Transdev Vallée du Loing,bus,bus
,C02610,,4007,,Vallée du Loing - Nemours,,Transdev Vallée du Loing,,bus
r9181427,C00471,95-03A,95-03A,Busval d'Oise,Valoise,Cars Lacroix,Cars Lacroix,bus,bus
r9249703,C00472,95-03B,95-03B,Busval d'Oise,Valoise,Cars Lacroix,Cars Lacroix,bus,bus
r7917815,C00473,95-19,95-19,Busval d'Oise,Valoise,Cars Lacroix,Cars Lacroix,bus,bus
r5890965,C00476,95-20,95-20,Busval d'Oise,Valoise,Cars Lacroix,Cars Lacroix,bus,bus
r7823264,C00477,95-21,95-21,Busval d'Oise,Valoise,Cars Lacroix,Cars Lacroix,bus,bus
r9464254,C00139,95-22,95-22,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r12246757,C00140,95-23,95-23,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r6881771,C00141,95-24,95-24,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r12330494,C00142,95-25,95-25,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r6953405,C00393,95-05,95-05,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r6993738,C00394,95-07,95-07,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r6970689,C00395,95-08,95-08,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r8507551,C00399,95-16,95-16,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r6880011,C01552,95-04,95-04,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r6880695,C01553,95-11,95-11,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r4226214,C01554,95-41,95-41,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r9715387,C01555,95-42,95-42,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r11083350,C01556,95-43,95-43,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r12148257,C01557,95-44,95-44,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r9450752,C01558,95-45,95-45,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r5471765,C01559,95-46,95-46,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r7448624,C01560,95-47,95-47,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r6954049,C01785,95-06,95-06,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r8507557,C01786,95-12,95-12,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r9310093,C01787,95-31,95-31,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r7998730,C01788,95-32,95-32,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r9275130,C01789,95-33,95-33,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r7141723,C01790,95-34,95-34,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r9317042,C01791,95-35,95-35,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r9906060,C02206,95-48,95-48,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r12282982,C02412,95-15,95-15,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r12091593,C02413,95-50,95-50,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r12099692,C02414,95-49,95-49,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r12039874,C02415,95-51,95-51,Vexin,Vexin,Transdev Vexin,Transdev Vexin,bus,bus
r7921030,C00038,6132,6132,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r9808021,C00039,6175,6175,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r9808060,C00040,6178,6178,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r7921029,C00042,6133,6133,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r9101011,C00043,6124,6124,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r7413493,C00048,6140,6140,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r9175920,C00049,6142,6142,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r8271443,C00050,6123,6123,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r8407058,C00051,6145,6145,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r9203431,C00052,6122,6122,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
,C00525,,6176,,Vélizy Vallées,,Keolis Vélizy Vallée de la Bièvre,,bus
,C00527,,6183,,Vélizy Vallées,,Keolis Vélizy Vallée de la Bièvre,,bus
,C00530,,6163,,Vélizy Vallées,,Keolis Vélizy Vallée de la Bièvre,,bus
r8436111,C00702,6135,6135,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r7483894,C00703,6136,6136,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r7483890,C00705,6171,6171,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r9796537,C00706,6172,6172,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r9675499,C00707,6173,6173,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r9796573,C00708,6174,6174,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r9175639,C01687,6131,6131,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
,C01688,,6177,,Vélizy Vallées,,Keolis Vélizy Vallée de la Bièvre,,bus
,C01689,,6184,,Vélizy Vallées,,Keolis Vélizy Vallée de la Bièvre,,bus
,C01690,,6179,,Vélizy Vallées,,Keolis Vélizy Vallée de la Bièvre,,bus
,C01691,,6180,,Vélizy Vallées,,Keolis Vélizy Vallée de la Bièvre,,bus
,C01692,,6181,,Vélizy Vallées,,Keolis Vélizy Vallée de la Bièvre,,bus
,C01693,,6182,,Vélizy Vallées,,Keolis Vélizy Vallée de la Bièvre,,bus
r9948850,C01700,6164,6164,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r9259815,C01701,6161,6161,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r8259881,C01702,6162,6162,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r9948820,C01799,6160,6160,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
r7743343,C01805,6134,6134,Vélizy Vallées,Vélizy Vallées,Keolis Vélizy Vallée de la Bièvre,Keolis Vélizy Vallée de la Bièvre,bus,bus
,C02478,,6185,,Vélizy Vallées,,Keolis Vélizy Vallée de la Bièvre,,bus
,C02485,,TàD,,Vélizy Vallées,,Keolis Vélizy Vallée de la Bièvre,,bus
,C02513,,Soir,,Vélizy Vallées,,Keolis Vélizy Vallée de la Bièvre,,bus
