,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_stop_name,gtfs_stop_lat,gtfs_stop_lon,gtfs_wheelchair_boarding,gtfs_dest_name,gtfs_route_short_name,gtfs_agency_name,osm_network,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_name,osm_code,osm_lat,osm_route_id,osm_line_id,osm_osm:ref:FR:STIF:stop_id,osm_stop_id,osm_osm:ref:FR:STIF,osm_lon,osm_destination,destination_confidence,line_code_confidence,line_code_confidence_rounded,name_confidence,name_confidence_rounded,name_confidence_lower,name_confidence_lower_rounded,distance
6356,StopPoint:50:14538,027328078:78EXPRES,5968,Eglise,48.910692,1.732036,,Gare Routière de Mantes-la-Ville - Quai 26,78 EXPRES,HOURTOULE,Hourtoule,027328078:78EXPRES,Église d'Arnouville,78 Express,48.9110982,Route:Relation:8401665,Line:Relation:8401666,StopPoint:50:14538,StopPoint:Node:4320806748,5968,1.7332115,Gare Routière de Mantes-la-Ville,0.8648648648648649,0.42105263157894735,40.0,0.4,40.0,0.4,40.0,97.28969643854325
6400,StopPoint:50:7345,027328078:78EXPRES,5770,Gare routière P. Delouvrier,48.788098,2.043668,,Gare Routière de Mantes-la-Ville - Quai 26,78 EXPRES,HOURTOULE,Hourtoule,027328078:78EXPRES,Gare de Saint-Quentin-en-Yvelines,78 Express,48.7882106,Route:Relation:8401665,Line:Relation:8401666,StopPoint:50:7345,StopPoint:Node:5322499471,5770,2.0448737,Gare Routière de Mantes-la-Ville,0.8648648648648649,0.42105263157894735,40.0,0.36666666666666664,40.0,0.3,30.0,89.47728392795172
6654,StopPoint:24:5728,039039004:10,4476,Morane Saulnier,48.767641,2.118594,,Gare de Gif-sur-Yvette,10,Mobicaps,Mobicaps,039039004:10,Morane-Saulnier,10,48.767148999999996,Route:Relation:2390547,Line:Relation:2390087,StopPoint:24:5728,StopPoint:Node:5589905841,4476,2.1178413,Gare de Gif,0.6666666666666666,1.0,100.0,0.9333333333333333,90.0,0.9333333333333333,90.0,77.81507821264242
6714,StopPoint:24:14968,039262262:262,17582,Centre,48.745845,2.113969,,Gare de Versailles-Château-Rive-Gauche,262,SAVAC,SAVAC,039262262:262,Centre,262,48.745889,Route:Relation:8259879,Line:Relation:8259881,StopPoint:24:14968,StopPoint:Node:5589904703,17582,2.1129351,Gare de Versailles Château - Rive Gauche,0.9230769230769231,1.0,100.0,1.0,100.0,1.0,100.0,76.19372992379876
6715,StopPoint:24:14969,039262262:262,17583,Centre,48.745747,2.114337,,Gare de Saint-Rémy-lès-Chevreuse,262,SAVAC,SAVAC,039262262:262,Centre,262,48.7459535,Route:Relation:8259880,Line:Relation:8259881,StopPoint:24:14969,StopPoint:Node:5589905834,17583,2.1126825,Gare de Saint-Rémy-lès-Chevreuse,1.0,1.0,100.0,1.0,100.0,1.0,100.0,123.8254755937372
6744,StopPoint:24:5728,039262262:262,4476,Morane Saulnier,48.767641,2.118594,,Gare de Saint-Rémy-lès-Chevreuse,262,SAVAC,SAVAC,039262262:262,Morane-Saulnier,262,48.767148999999996,Route:Relation:8259880,Line:Relation:8259881,StopPoint:24:5728,StopPoint:Node:5589905841,4476,2.1178413,Gare de Saint-Rémy-lès-Chevreuse,1.0,1.0,100.0,0.9333333333333333,90.0,0.9333333333333333,90.0,77.81507821264242
6747,StopPoint:24:5736,039262262:262,4478,Tabuteau,48.762957,2.122991,,Gare de Versailles-Château-Rive-Gauche,262,SAVAC,SAVAC,039262262:262,Tabuteau,262,48.7631818,Route:Relation:8259879,Line:Relation:8259881,StopPoint:24:5736,StopPoint:Node:5589904700,4478,2.1250255,Gare de Versailles Château - Rive Gauche,0.9230769230769231,1.0,100.0,1.0,100.0,1.0,100.0,151.64756081125643
6753,StopPoint:24:5834,039262262:262,9382,Le Thuit,48.733332,2.104185,,Gare de Saint-Rémy-lès-Chevreuse,262,SAVAC,SAVAC,039262262:262,Le Thuit,262,48.732237,Route:Relation:8259880,Line:Relation:8259881,StopPoint:24:5834,StopPoint:Node:5589905831,9382,2.1029112999999997,Gare de Saint-Rémy-lès-Chevreuse,1.0,1.0,100.0,1.0,100.0,1.0,100.0,153.64476583569402
6754,StopPoint:24:5835,039262262:262,25053,Place,48.736397,2.090529,,Gare de Versailles-Château-Rive-Gauche,262,SAVAC,SAVAC,039262262:262,Chateaufort Place,262,48.737201299999995,Route:Relation:8259879,Line:Relation:8259881,StopPoint:24:5835,StopPoint:Node:5589904705,25053,2.0928239,Gare de Versailles Château - Rive Gauche,0.9230769230769231,1.0,100.0,0.45454545454545453,50.0,0.45454545454545453,50.0,191.03656553133078
6755,StopPoint:24:5836,039262262:262,25054,Place,48.736505,2.090515,,Gare de Saint-Rémy-lès-Chevreuse,262,SAVAC,SAVAC,039262262:262,Chateaufort Place,262,48.7372112,Route:Relation:8259880,Line:Relation:8259881,StopPoint:24:5836,StopPoint:Node:5589905832,25054,2.0926004,Gare de Saint-Rémy-lès-Chevreuse,1.0,1.0,100.0,0.45454545454545453,50.0,0.45454545454545453,50.0,172.32909810956136
6756,StopPoint:24:5839,039262262:262,25055,Route de Chevreuse,48.731843,2.092031,,Gare de Versailles-Château-Rive-Gauche,262,SAVAC,SAVAC,039262262:262,Route de Chevreuse,262,48.7323557,Route:Relation:8259879,Line:Relation:8259881,StopPoint:24:5839,StopPoint:Node:5589904707,25055,2.0979373999999997,Gare de Versailles Château - Rive Gauche,0.9230769230769231,1.0,100.0,1.0,100.0,1.0,100.0,438.2197854303828
6757,StopPoint:24:5840,039262262:262,25056,Route de Chevreuse,48.731851,2.0918,,Gare de Saint-Rémy-lès-Chevreuse,262,SAVAC,SAVAC,039262262:262,Route de Chevreuse,262,48.7324638,Route:Relation:8259880,Line:Relation:8259881,StopPoint:24:5840,StopPoint:Node:5589905830,25056,2.0977978999999998,Gare de Saint-Rémy-lès-Chevreuse,1.0,1.0,100.0,1.0,100.0,1.0,100.0,446.4570455188848
6758,StopPoint:24:5841,039262262:262,25057,Trinité,48.733454,2.093192,,Gare de Versailles-Château-Rive-Gauche,262,SAVAC,SAVAC,039262262:262,Trinité,262,48.732491499999995,Route:Relation:8259879,Line:Relation:8259881,StopPoint:24:5841,StopPoint:Node:5589904708,25057,2.092212,Gare de Versailles Château - Rive Gauche,0.9230769230769231,1.0,100.0,1.0,100.0,1.0,100.0,129.04828462353728
6764,StopPoint:24:7717,039262262:262,20899,Beauplan,48.715479,2.085548,,Gare de Versailles-Château-Rive-Gauche,262,SAVAC,SAVAC,039262262:262,Beauplan,262,48.7145884,Route:Relation:8259880,Line:Relation:8259881,StopPoint:24:7718;StopPoint:41:6271,StopPoint:Node:5589905822,20899,2.0853297,Gare de Saint-Rémy-lès-Chevreuse,0.6,1.0,100.0,1.0,100.0,1.0,100.0,100.33284908350768
6773,StopPoint:24:8152,039262262:262,4643,Gare de Versailles-Chantiers,48.796937,2.136197,,Gare de Versailles-Château-Rive-Gauche,262,SAVAC,SAVAC,039262262:262,Gare des Chantiers,262,48.796205,Route:Relation:8259879,Line:Relation:8259881,StopPoint:24:8152;StopPoint:24:15232,StopPoint:Node:5342369702,4643,2.1373336,Gare de Versailles Château - Rive Gauche,0.9230769230769231,1.0,100.0,0.7391304347826086,70.0,0.7391304347826086,70.0,116.61695563370235
6885,StopPoint:13:665,040040023:23,21791,Europarc,48.766973,2.472369,,Créteil Préfecture,23,Plateau de Brie,Plateau de Brie,040040023:23,Europarc,23,48.767013999999996,Route:Relation:3315207,Line:Relation:3315927,StopPoint:59:5675606,StopPoint:Node:928458342,21791,2.4706824999999997,Créteil Préfécture,0.9444444444444444,1.0,100.0,1.0,100.0,1.0,100.0,124.062652543047
6918,StopPoint:77:19,043043001:N1,10227,Terminal 2 E,49.003856,2.577741,,Terminal 2 F,N1,ADP,ADP,043043001:N1,Terminal 2 E,N1,49.003583299999995,Route:Relation:8185761,Line:Relation:8268452,StopPoint:77:19,StopPoint:Node:5595299770,10227,2.5764535,Terminal 2F,0.9565217391304348,1.0,100.0,1.0,100.0,1.0,100.0,98.96300348781048
6919,StopPoint:77:20,043043001:N1,10228,Terminal 2 F,49.004979,2.577733,,Terminal 2 F,N1,ADP,ADP,043043001:N1,Aéroport CDG - Terminal 2F,N1,49.0047129,Route:Relation:8185761,Line:Relation:8268452,StopPoint:77:20,StopPoint:Node:2749368231,10228,2.5748577999999998,Terminal 2F,0.9565217391304348,1.0,100.0,0.5789473684210527,60.0,0.5789473684210527,60.0,212.43443169780184
6920,StopPoint:77:20,043043001:N1,10228,Terminal 2 F,49.004979,2.577733,,Terminal 2 F,N1,ADP,ADP,043043001:N1,Aéroport CDG - Terminal 2F,N1,49.0047129,Route:Relation:8185761,Line:Relation:8268452,StopPoint:77:20,StopPoint:Node:2749368231,10228,2.5748577999999998,Terminal 2F,0.9565217391304348,1.0,100.0,0.5789473684210527,60.0,0.5789473684210527,60.0,212.43443169780184
6922,StopPoint:77:20,043043002:N2,10228,Terminal 2 F,49.004979,2.577733,,Terminal 2 G,N2,ADP,ADP,043043002:N2,Aéroport CDG - Terminal 2F,N2,49.0047129,Route:Relation:8185762,Line:Relation:8268538,StopPoint:77:20,StopPoint:Node:2749368231,10228,2.5748577999999998,Terminal 2 G,1.0,1.0,100.0,0.5789473684210527,60.0,0.5789473684210527,60.0,212.43443169780184
6923,StopPoint:77:20,043043002:N2,10228,Terminal 2 F,49.004979,2.577733,,Terminal 2 G,N2,ADP,ADP,043043002:N2,Aéroport CDG - Terminal 2F,N2,49.0047129,Route:Relation:8268537,Line:Relation:8268538,StopPoint:77:20,StopPoint:Node:2749368231,10228,2.5748577999999998,Terminal 2 F,0.9166666666666666,1.0,100.0,0.5789473684210527,60.0,0.5789473684210527,60.0,212.43443169780184
6924,StopPoint:77:20,043043002:N2,10228,Terminal 2 F,49.004979,2.577733,,Terminal 2 F,N2,ADP,ADP,043043002:N2,Aéroport CDG - Terminal 2F,N2,49.0047129,Route:Relation:8185762,Line:Relation:8268538,StopPoint:77:20,StopPoint:Node:2749368231,10228,2.5748577999999998,Terminal 2 G,0.9166666666666666,1.0,100.0,0.5789473684210527,60.0,0.5789473684210527,60.0,212.43443169780184
6925,StopPoint:77:20,043043002:N2,10228,Terminal 2 F,49.004979,2.577733,,Terminal 2 F,N2,ADP,ADP,043043002:N2,Aéroport CDG - Terminal 2F,N2,49.0047129,Route:Relation:8268537,Line:Relation:8268538,StopPoint:77:20,StopPoint:Node:2749368231,10228,2.5748577999999998,Terminal 2 F,1.0,1.0,100.0,0.5789473684210527,60.0,0.5789473684210527,60.0,212.43443169780184
6956,StopPoint:50:7670,044044001:44,415372,Mairie,48.800319,2.064837,1,Gare Versailles Château Rive Gauche,44,STAVO,STAVO,044044001:44,Mairie de Saint-Cyr-l'École,44,48.7999401,Route:Relation:5873298,Line:Relation:5873533,StopPoint:50:7670;StopPoint:36:2081,StopPoint:Node:5587024767,415372,2.0664785,Gare de Versailles Rive-Gauche,0.8,1.0,100.0,0.36363636363636365,40.0,0.36363636363636365,40.0,127.74079989135592
6957,StopPoint:50:7671,044044001:44,415371,Mairie,48.799954,2.066513,1,Valibout,44,STAVO,STAVO,044044001:44,Mairie de Saint-Cyr-l'École,44,48.800362899999996,Route:Relation:5873297,Line:Relation:5873533,StopPoint:50:7671;StopPoint:36:2080,StopPoint:Node:5587024804,415371,2.064821,Valibout (Plaisir),0.6153846153846154,1.0,100.0,0.36363636363636365,40.0,0.36363636363636365,40.0,132.35749545918833
6958,StopPoint:50:7672,044044001:44,5856,Paul Flé,48.804811,2.05665,,Gare Versailles Château Rive Gauche,44,STAVO,STAVO,044044001:44,Paul Flé,44,48.8039571,Route:Relation:5873298,Line:Relation:5873533,StopPoint:36:2062,StopPoint:Node:4323012289,5856,2.0579671999999998,Gare de Versailles Rive-Gauche,0.8,1.0,100.0,1.0,100.0,1.0,100.0,135.5707356920467
6959,StopPoint:50:7673,044044001:44,5857,Paul Flé,48.803979,2.057933,,Valibout,44,STAVO,STAVO,044044001:44,Paul Flé,44,48.8048449,Route:Relation:5873297,Line:Relation:5873533,StopPoint:50:7673,StopPoint:Node:4397412919,5857,2.0566633999999997,Valibout (Plaisir),0.6153846153846154,1.0,100.0,1.0,100.0,1.0,100.0,134.05300642369824
6960,StopPoint:50:7674,044044001:44,20631,République,48.799062,2.069769,0,Gare Versailles Château Rive Gauche,44,STAVO,STAVO,044044001:44,République,44,48.7995996,Route:Relation:5873298,Line:Relation:5873533,StopPoint:50:7674,StopPoint:Node:4489400520,20631,2.0706203999999997,Gare de Versailles Rive-Gauche,0.8,1.0,100.0,1.0,100.0,1.0,100.0,86.52430047731211
6964,StopPoint:50:8164,044044001:44,5893,INRA,48.801758,2.086014,0,Gare Versailles Château Rive Gauche,44,STAVO,STAVO,044044001:44,INRA,44,48.8018509,Route:Relation:5873298,Line:Relation:5873533,StopPoint:41:5911;StopPoint:50:8164,StopPoint:Node:5331168579,5893,2.088437,Gare de Versailles Rive-Gauche,0.8,1.0,100.0,1.0,100.0,1.0,100.0,178.29721204801314
6965,StopPoint:50:8165,044044001:44,5894,INRA,48.801871,2.08849,0,Valibout,44,STAVO,STAVO,044044001:44,INRA,44,48.801778899999995,Route:Relation:5873297,Line:Relation:5873533,StopPoint:50:8165;StopPoint:41:5906,StopPoint:Node:5630031645,5894,2.0860049,Valibout (Plaisir),0.6153846153846154,1.0,100.0,1.0,100.0,1.0,100.0,182.8466298897401
6969,StopPoint:50:8175,044044001:44,4151,Les Matelots,48.803435,2.106116,0,Valibout,44,STAVO,STAVO,044044001:44,Les Matelots,44,48.803494099999995,Route:Relation:5873297,Line:Relation:5873533,StopPoint:41:5904;StopPoint:50:8175,StopPoint:Node:3444487354,4151,2.1047985,Valibout (Plaisir),0.6153846153846154,1.0,100.0,1.0,100.0,1.0,100.0,97.0054691404115
6980,StopPoint:50:14797,044044007:FA,4429,Bois de la Garenne,48.772213,2.060851,1,Lycée Franco-Allemand,FA,STAVO,STAVO,044044007:FA,Bois de la Garenne,FA,48.771621599999996,Route:Relation:6839304,Line:Relation:6839305,StopPoint:50:14797;StopPoint:41:6340,StopPoint:Node:5587024793,4429,2.062489,Lycée Franco-Allemand (Buc),0.875,1.0,100.0,1.0,100.0,1.0,100.0,137.19273982211953
6990,StopPoint:50:14811,044044007:FA,42096,La Minière,48.774446,2.091436,1,Lycée Franco-Allemand,FA,STAVO,STAVO,044044007:FA,La Minière,FA,48.7742515,Route:Relation:6839304,Line:Relation:6839305,StopPoint:50:14811,StopPoint:Node:5587024786,42096,2.0925336999999997,Lycée Franco-Allemand (Buc),0.875,1.0,100.0,1.0,100.0,1.0,100.0,83.53180295180084
6993,StopPoint:50:14813,044044007:FA,23120,Centre Sportif,48.794816,2.064077,0,Lycée Franco-Allemand,FA,STAVO,STAVO,044044007:FA,Centre Sportif,FA,48.794106299999996,Route:Relation:6839304,Line:Relation:6839305,StopPoint:50:14813,StopPoint:Node:5587024801,23120,2.0637255,Lycée Franco-Allemand (Buc),0.875,1.0,100.0,1.0,100.0,1.0,100.0,83.04068497605392
7001,StopPoint:50:14860,044044007:FA,21029,Rond-Point des Saules,48.78507,2.059014,1,Lycée Franco-Allemand,FA,STAVO,STAVO,044044007:FA,Rond-Point des Saules,FA,48.7845121,Route:Relation:6839304,Line:Relation:6839305,StopPoint:50:14860;StopPoint:41:6474,StopPoint:Node:5587024797,21029,2.0579828,Lycée Franco-Allemand (Buc),0.875,1.0,100.0,1.0,100.0,1.0,100.0,97.9370278891888
7008,StopPoint:50:14866,044044007:FA,21026,Mail des Saules,48.783977,2.052519,1,Lycée Franco-Allemand,FA,STAVO,STAVO,044044007:FA,Mail des Saules,FA,48.783344899999996,Route:Relation:6839304,Line:Relation:6839305,StopPoint:50:14866;StopPoint:41:6471,StopPoint:Node:5587088064,21026,2.0522024,Lycée Franco-Allemand (Buc),0.875,1.0,100.0,1.0,100.0,1.0,100.0,74.0434511253527
7019,StopPoint:50:7670,044044007:FA,415372,Mairie,48.800319,2.064837,1,Lycée Franco-Allemand,FA,STAVO,STAVO,044044007:FA,Mairie de Saint-Cyr-l'École,FA,48.7999401,Route:Relation:6839304,Line:Relation:6839305,StopPoint:50:7670;StopPoint:36:2081,StopPoint:Node:5587024767,415372,2.0664785,Lycée Franco-Allemand (Buc),0.875,1.0,100.0,0.36363636363636365,40.0,0.36363636363636365,40.0,127.74079989135592
7032,StopPoint:50:14884,044044040:40,418961,Charles Renard,48.806103,2.067106,,Gare Versailles Château Rive Gauche,40,STAVO,STAVO,044044040:40,Charles Renard,40,48.8059109,Route:Relation:8312544,Line:Relation:8312545,StopPoint:50:14884,StopPoint:Node:4428845878,418961,2.0660415999999997,Versailles Château Rive-Gauche,0.8923076923076924,1.0,100.0,1.0,100.0,1.0,100.0,81.05200183737493
7043,StopPoint:50:14914,044044040:40,420487,Docteur Vaillant,48.802105,2.071862,,Gare Versailles Château Rive Gauche,40,STAVO,STAVO,044044040:40,Docteur Vaillant,40,48.8028829,Route:Relation:8312544,Line:Relation:8312545,StopPoint:50:14914,StopPoint:Node:202435753,420487,2.0722117,Versailles Château Rive-Gauche,0.8923076923076924,1.0,100.0,1.0,100.0,1.0,100.0,90.2408405260223
7057,StopPoint:50:8164,044044040:40,5893,INRA,48.801758,2.086014,0,Gare Versailles Château Rive Gauche,40,STAVO,STAVO,044044040:40,INRA,40,48.8018509,Route:Relation:8312544,Line:Relation:8312545,StopPoint:41:5911;StopPoint:50:8164,StopPoint:Node:5331168579,5893,2.088437,Versailles Château Rive-Gauche,0.8923076923076924,1.0,100.0,1.0,100.0,1.0,100.0,178.29721204801314
7091,StopPoint:50:14884,044044051:51,418961,Charles Renard,48.806103,2.067106,,Hôpital Mignot,51,STAVO,STAVO,044044051:51,Charles Renard,51,48.8059109,Route:Relation:8400206,Line:Relation:8400207,StopPoint:50:14884,StopPoint:Node:4428845878,418961,2.0660415999999997,Hôpital Mignot,1.0,1.0,100.0,1.0,100.0,1.0,100.0,81.05200183737493
7120,StopPoint:50:7345,044044051:51,5770,Gare routière P. Delouvrier,48.788098,2.043668,,Hôpital Mignot,51,STAVO,STAVO,044044051:51,Gare de Saint-Quentin-en-Yvelines,51,48.7882106,Route:Relation:8400206,Line:Relation:8400207,StopPoint:50:7345,StopPoint:Node:5322499471,5770,2.0448737,Hôpital Mignot,1.0,1.0,100.0,0.36666666666666664,40.0,0.3,30.0,89.47728392795172
7201,StopPoint:32:46393,045045008:V,13123,COLLEGE POMPIDOU,48.69272,2.445727,,GARE DE MONTGERON,V,Seine-Senart Bus,STRAV,045045008:V,CES Pompidou,V,48.692495,Route:Relation:8098303,Line:Relation:6949604,StopPoint:32:46393;StopPoint:32:46394,StopPoint:Node:3084349216,13123,2.4466639999999997,Gare de Montgeron,1.0,1.0,100.0,0.2857142857142857,30.0,0.7857142857142857,80.0,73.38039820586532
7374,StopPoint:11:183,050050023:23,14661,ZAC Les Tulipes Sud,48.962234,2.455602,,Gare d'Aulnay-sous-Bois,23,Trans Val d'Oise,TransVO,050050023:23,ZAC Les Tulipes Sud,23,48.9633226,Route:Relation:7757858,Line:Relation:3256316,StopPoint:11:183,StopPoint:Node:1569531733,14661,2.4567460999999997,Gare d'Aulnay-sous-Bois,1.0,1.0,100.0,1.0,100.0,1.0,100.0,147.2237400587316
7380,StopPoint:11:205,050050023:23,22276,ZAC Les Tulipes Nord,48.967538,2.462493,,Gare d'Aulnay-sous-Bois,23,Trans Val d'Oise,TransVO,050050023:23,ZAC les Tulipes Nord,23,48.9666329,Route:Relation:7757858,Line:Relation:3256316,StopPoint:11:205,StopPoint:Node:5246624249,22276,2.4613986,Gare d'Aulnay-sous-Bois,1.0,1.0,100.0,0.95,100.0,1.0,100.0,128.65703445750833
7456,StopPoint:11:54,050050023:23,14560,Aubépines,48.994352,2.423446,,Centre Commercial O'Parinor,23,Trans Val d'Oise,TransVO,050050023:23,Aubépines,23,48.9938553,Route:Relation:7757304,Line:Relation:3256316,StopPoint:11:54,StopPoint:Node:5246309040,14560,2.4241637,Centre Commercial O'Parinor,1.0,1.0,100.0,1.0,100.0,1.0,100.0,76.22161558820781
7460,StopPoint:11:54,050050023:23,14560,Aubépines,48.994352,2.423446,,Gare d'Aulnay-sous-Bois,23,Trans Val d'Oise,TransVO,050050023:23,Aubépines,23,48.9938553,Route:Relation:7757858,Line:Relation:3256316,StopPoint:11:54,StopPoint:Node:5246309040,14560,2.4241637,Gare d'Aulnay-sous-Bois,1.0,1.0,100.0,1.0,100.0,1.0,100.0,76.22161558820781
7519,StopPoint:11:144,050050024:24,14645,Place Gaston Tessier,49.003931,2.424528,,Gare de Villiers-le-Bel Gonesse Arnouville,24,Trans Val d'Oise,TransVO,050050024:24,Place Gaston Tessier,24,49.004354,Route:Relation:8370221,Line:Relation:8370222,StopPoint:88:803;StopPoint:11:144,StopPoint:Node:5629140902,14645,2.4236801999999997,Villiers-le-Bel Gonesse Arnouville,0.8947368421052632,1.0,100.0,1.0,100.0,1.0,100.0,77.85008159636602
7524,StopPoint:11:100,050050025:25,14605,Gay Lussac,48.982372,2.465328,,Zone Industrielle,25,Trans Val d'Oise,TransVO,050050025:25,Gay-Lussac,25,48.982768799999995,Route:Relation:3256020,Line:Relation:7757955,StopPoint:11:100,StopPoint:Node:5246777980,14605,2.4642876,Zone Industrielle,1.0,1.0,100.0,0.9,90.0,0.9,90.0,88.01578032000495
7552,StopPoint:11:54,050050025:25,14560,Aubépines,48.994352,2.423446,,Zone Industrielle,25,Trans Val d'Oise,TransVO,050050025:25,Aubépines,25,48.9938553,Route:Relation:3256020,Line:Relation:7757955,StopPoint:11:54,StopPoint:Node:5246309040,14560,2.4241637,Zone Industrielle,1.0,1.0,100.0,1.0,100.0,1.0,100.0,76.22161558820781
7557,StopPoint:11:67,050050025:25,14572,Centre d'apprentissage,48.990612,2.437464,,Zone Industrielle,25,Trans Val d'Oise,TransVO,050050025:25,Centre d'Apprentissage,25,48.9902661,Route:Relation:3256020,Line:Relation:7757955,StopPoint:11:67,StopPoint:Node:5246732708,14572,2.4358915999999997,Zone Industrielle,1.0,1.0,100.0,0.9545454545454546,100.0,1.0,100.0,121.33645676493381
7559,StopPoint:11:71,050050025:25,14576,Chauvart,48.985237,2.457703,,Zone Industrielle,25,Trans Val d'Oise,TransVO,050050025:25,Chauvart,25,48.985054399999996,Route:Relation:3256020,Line:Relation:7757955,StopPoint:11:71,StopPoint:Node:5245384196,14576,2.4551944999999997,Zone Industrielle,1.0,1.0,100.0,1.0,100.0,1.0,100.0,184.72557730578666
7563,StopPoint:11:77,050050025:25,38000,Cressonnières,48.98893,2.458312,,Zone Industrielle,25,Trans Val d'Oise,TransVO,050050025:25,Cressonnières,25,48.988242199999995,Route:Relation:3256020,Line:Relation:7757955,StopPoint:88:799;StopPoint:11:77,StopPoint:Node:5629140895,38000,2.4589071,Zone Industrielle,1.0,1.0,100.0,1.0,100.0,1.0,100.0,88.02101273726338
7598,StopPoint:9:606,051051002:02,23561,L'OREE DU BOIS,48.860456,2.736104,,GARE DE VAL D'EUROPE,02,Pep's,Pep's,051051002:02,L'Orée du Bois,02,48.860759099999996,Route:Relation:6101988,Line:Relation:6101989,StopPoint:9:606,StopPoint:Node:4610103967,23561,2.7370921999999998,Val d'Europe,0.75,1.0,100.0,0.42857142857142855,40.0,0.9285714285714286,90.0,79.96150492685648
7606,StopPoint:9:866,051051002:02,15384,TERRES FORTES,48.852948,2.73986,,GARE DE VAL D'EUROPE,02,Pep's,Pep's,051051002:02,Terres Fortes,02,48.852750099999994,Route:Relation:6101988,Line:Relation:6101989,StopPoint:9:866,StopPoint:Node:2299891685,15384,2.738302,Val d'Europe,0.75,1.0,100.0,0.23076923076923078,20.0,1.0,100.0,116.43590718804077
7705,StopPoint:9:1739,051051013:13,417793,TORCY RER L 13,48.838988,2.654381,,GARE D'OZOIR-LA-FERRIERE,13,Pep's,Pep's,051051013:13,Torcy RER,13,48.8385908,Route:Relation:2545213,Line:Relation:6116962,StopPoint:9:1739,StopPoint:Node:3900938555,417793,2.6553488,Ozoir-la-Ferrière,0.7804878048780488,1.0,100.0,0.43478260869565216,40.0,0.782608695652174,80.0,83.65608423102425
7895,StopPoint:9:1214,051051021:21,15510,PEDUZZI,48.870526,2.707245,,GARE DE LAGNY THORIGNY,21,Pep's,Pep's,051051021:21,Peduzzi,21,48.869675,Route:Relation:3937174,Line:Relation:6117019,StopPoint:9:1214,StopPoint:Node:796509635,15510,2.708199,Gare de Lagny,0.7428571428571429,1.0,100.0,0.14285714285714285,10.0,1.0,100.0,117.70489003866962
7915,StopPoint:9:1737,051051021:21,417794,TORCY RER L 21,48.83897,2.654381,,GARE DE LAGNY THORIGNY,21,Pep's,Pep's,051051021:21,Torcy RER,21,48.8384682,Route:Relation:3937174,Line:Relation:6117019,StopPoint:9:1737,StopPoint:Node:4136423192,417794,2.6555869,Gare de Lagny,0.7428571428571429,1.0,100.0,0.43478260869565216,40.0,0.782608695652174,80.0,104.64342243339102
7991,StopPoint:9:606,051051022:22,23561,L'OREE DU BOIS,48.860456,2.736104,,GARE DE VAL D'EUROPE,22,Pep's,Pep's,051051022:22,L'Orée du Bois,22,48.860759099999996,Route:Relation:6120284,Line:Relation:6120285,StopPoint:9:606,StopPoint:Node:4610103967,23561,2.7370921999999998,Val d'Europe,0.75,1.0,100.0,0.42857142857142855,40.0,0.9285714285714286,90.0,79.96150492685648
8024,StopPoint:9:1272,051051023:23,15543,COTEAUX RD934,48.87765,2.727707,0,GARE DE LAGNY THORIGNY,23,Pep's,Pep's,051051023:23,Coteaux RD934,23,48.8776442,Route:Relation:7449900,Line:Relation:7003010,StopPoint:9:1272,StopPoint:Node:4328379451,15543,2.7265343,Gare de Lagny,0.7428571428571429,1.0,100.0,0.5384615384615384,50.0,1.0,100.0,86.020967298461
8025,StopPoint:9:1272,051051023:23,15543,COTEAUX RD934,48.87765,2.727707,0,GARE DE LAGNY THORIGNY,23,Pep's,Pep's,051051023:23,Coteaux RD934,23,48.8776442,Route:Relation:7774538,Line:Relation:7003010,StopPoint:9:1272,StopPoint:Node:4328379451,15543,2.7265343,Gare de Lagny,0.7428571428571429,1.0,100.0,0.5384615384615384,50.0,1.0,100.0,86.020967298461
8141,StopPoint:9:1672,051051025:25,41657,BRANLY,48.874,2.69081,,GARE DE LAGNY THORIGNY,25,Pep's,Pep's,051051025:25,Branly,25,48.8732342,Route:Relation:7710776,Line:Relation:6138428,StopPoint:9:1672,StopPoint:Node:5212586440,41657,2.6882945,Gare de Lagny,0.7428571428571429,1.0,100.0,0.16666666666666666,20.0,1.0,100.0,203.23280647988395
8373,StopPoint:9:926,051051029:29,15418,RUE DES EPINETTES,48.848975,2.657207,,GARE DE LAGNY THORIGNY,29,Pep's,Pep's,051051029:29,Rue des Epinettes,29,48.8482178,Route:Relation:6145086,Line:Relation:6145087,StopPoint:59:3682697,StopPoint:Node:482735215,15418,2.6562639,Gare de Lagny,0.7428571428571429,1.0,100.0,0.23529411764705882,20.0,1.0,100.0,109.00294481656114
8389,StopPoint:9:1457,051051032:32,22486,CENTRE HOSPITALIER,48.849881,2.768708,0,GARE DE VAL D'EUROPE,32,Pep's,Pep's,051051032:32,Centre Hospitalier,32,48.851091399999994,Route:Relation:2657536,Line:Relation:6994039,StopPoint:9:1457,StopPoint:Node:5225418004,22486,2.7702842999999997,Gare de Val d'Europe,1.0,1.0,100.0,0.16666666666666666,20.0,1.0,100.0,177.48686006911942
